----------------------  実行情報  ----------------------
実行時間＝1994秒
個体数＝1700
合計世代数＝386
------------------------  前提  ------------------------

waste=sanpai

ごみ量44位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942), 鶴居村 (16738), 芽室町 (15492)

焼却施設数: 23
中継施設数: 11

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [5705, 3668, 2068, 1857, 1179, 977, 892, 668, 575, 550, 492, 476, 412, 344, 271, 241, 229, 225, 193, 179, 156, 132, 67]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '登別市', '伊達市', '帯広市', '函館市', '千歳市', '旭川市', '北見市', '江別市', '豊浦町', '小樽市', '白老町', '滝川市', '標茶町', '厚岸町', '中標津町', '稚内市', '名寄市', '新ひだか町', '根室市']
inc_blocks = [['美唄市', '芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町'], ['札幌市', '石狩市'], ['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '江別市', '北広島市', '当別町', '新篠津村'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市', 'むかわ町'], ['登別市'], ['伊達市', '壮瞥町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '豊浦町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['白老町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '音威子府村', '中川町'], ['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町', '浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[48, 34, 30, 18, 16, 5, 5, 5, 4, 3, 2]
trans_facility = ['紋別市', '留萌市', '枝幸町', '羽幌町', '浜頓別町', '増毛町', '雄武町', '興部町', '苫前町', '滝上町', '西興部村']
trans_blocks = [['留萌市', '小平町'], ['増毛町'], ['苫前町'], ['羽幌町', '初山別村', '遠別町'], ['浜頓別町', '中頓別町'], ['枝幸町'], ['紋別市', '湧別町'], ['滝上町'], ['興部町'], ['西興部村'], ['雄武町']]

arrows = [[['滝川市'], ['留萌市', '増毛町']], [['名寄市'], ['滝上町', '興部町', '西興部村', '雄武町', '苫前町', '羽幌町', '枝幸町']], [['稚内市'], ['浜頓別町']], [['北見市'], ['紋別市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 147497.7757, '釧路市': 233846.43580000004, '札幌市': 39898.1877, '室蘭市': 0.0, '登別市': 0.0, '伊達市': 25730.3472, '帯広市': 352574.4092, '函館市': 326805.8296, '千歳市': 270670.80760000006, '旭川市': 188397.90510000003, '北見市': 295988.3922, '江別市': 243232.31530000005, '豊浦町': 391752.0156, '小樽市': 135560.76059999998, '白老町': 0.0, '滝川市': 106980.37809999999, '標茶町': 101665.95, '厚岸町': 114336.315, '中標津町': 133659.0312, '稚内市': 64560.63649999999, '名寄市': 40216.2655, '新ひだか町': 122557.14459999997, '根室市': 0.0}
IC_inc: {'苫小牧市': 729934.3720051397, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '登別市': 150846.66981248945, '伊達市': 124972.6779115147, '帯広市': 114446.42852177891, '函館市': 92924.42483797096, '千歳市': 83353.17713718879, '旭川市': 80776.24093280712, '北見市': 74550.10552106248, '江別市': 72714.06657214632, '豊浦町': 65537.30942763147, '小樽市': 57614.8777846368, '白老町': 48510.387525714206, '滝川市': 44475.166381073774, '標茶町': 42979.25355882733, '厚岸町': 42389.603231643465, '中標津町': 37939.3992019562, '稚内市': 35884.76485224811, '名寄市': 32607.646410270398, '新ひだか町': 28835.166985361702, '根室市': 17707.45942392802}
OC_inc: {'苫小牧市': 305638.04176236625, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '登別市': 63162.501364628006, '伊達市': 52328.54625786183, '帯広市': 47806.64333177938, '函館市': 35810.1773938848, '千歳市': 35658.10402885367, '旭川市': 38873.63130339144, '北見市': 45602.291544287684, '江別市': 47301.92564485284, '豊浦町': 52678.051873281336, '小樽市': 56216.29889299539, '白老町': 57071.71061403734, '滝川市': 56318.68353474122, '標茶町': 55858.929907376376, '厚岸町': 55650.612378540114, '中標津町': 53579.21425801045, '稚内市': 52322.09931252623, '名寄市': 49917.82587277997, '新ひだか町': 46534.13365261558, '根室市': 32621.32286033444}

TC_indirect: {'紋別市': 46358.28098, '留萌市': 19006.80394, '枝幸町': 19311.124480000002, '羽幌町': 21107.97526, '浜頓別町': 12354.30202, '増毛町': 2477.8062, '雄武町': 2813.14152, '興部町': 2533.7400199999997, '苫前町': 2725.624, '滝上町': 1513.58364, '西興部村': 644.7798}
IC_trans: {'紋別市': 1866.6798349144724, '留萌市': 1387.1674072894843, '枝幸町': 1229.803052203425, '羽幌町': 794.8248227342604, '浜頓別町': 726.5633823534049, '増毛町': 297.96626674201866, '雄武町': 284.48510008531485, '興部町': 282.72784882351425, '苫前町': 218.918140151922, '滝上町': 184.3087181579163, '西興部村': 132.7060026900764}
OC_trans: {'紋別市': 107639.5654381523, '留萌市': 76474.58469546342, '枝幸町': 66558.52779814947, '羽幌町': 40350.65980011619, '浜頓別町': 36104.518163357214, '増毛町': 12736.107625499984, '雄武町': 12728.511046801264, '興部町': 12027.526304730392, '苫前町': 9192.708571520126, '滝上町': 7774.701760293932, '西興部村': 5649.309230979834}

============================
Total cost: 8459673.47316803
============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5705/5705) t/day → receive from: 苫小牧市, むかわ町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 伊達市(977/977) t/day → receive from: 伊達市, 壮瞥町
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(668/668) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 千歳市(575/575) t/day → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 旭川市(550/550) t/day → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
direct 北見市(444/492) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(48/492) t/day → receive from: 中継施設＝ 紋別市(17623) → receive from: 紋別市, 湧別町
direct 江別市(476/476) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 江別市, 北広島市, 当別町, 新篠津村
direct 豊浦町(412/412) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 豊浦町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
direct 小樽市(344/344) t/day → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 白老町(271/271) t/day → receive from: 白老町
direct 滝川市(201/241) t/day → receive from: 美唄市, 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町
indirect 滝川市(39/241) t/day → receive from: 中継施設＝ 留萌市(12434) → receive from: 留萌市, 小平町
                                                    　　　増毛町(1935) → receive from: 増毛町
direct 標茶町(229/229) t/day → receive from: 標茶町, 弟子屈町
direct 厚岸町(225/225) t/day → receive from: 厚岸町, 浜中町
direct 中標津町(193/193) t/day → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(163/179) t/day → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(16/179) t/day → receive from: 中継施設＝ 浜頓別町(5751) → receive from: 浜頓別町, 中頓別町
direct 名寄市(91/156) t/day → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 音威子府村, 中川町
indirect 名寄市(66/156) t/day → receive from: 中継施設＝ 滝上町(1062) → receive from: 滝上町
                                                    　　　興部町(1813) → receive from: 興部町
                                                    　　　西興部村(701) → receive from: 西興部村
                                                    　　　雄武町(1827) → receive from: 雄武町
                                                    　　　苫前町(1318) → receive from: 苫前町
                                                    　　　羽幌町(6407) → receive from: 羽幌町, 初山別村, 遠別町
242: neval=1355{'avg': 8505480.196781052, 'max': 17283943.56871126, 'min': 8459673.47316803} best=8459673.47316803
243: neval=1329{'avg': 8494625.905611224, 'max': 16806309.13684617, 'min': 8459673.47316803} best=8459673.47316803
244: neval=1347{'avg': 8483013.500373099, 'max': 13080830.746556886, 'min': 8459673.47316803} best=8459673.47316803
245: neval=1352{'avg': 8483257.576880654, 'max': 17092246.89327624, 'min': 8459673.47316803} best=8459673.47316803
246: neval=1320{'avg': 8487265.035766682, 'max': 16308410.471766988, 'min': 8459673.47316803} best=8459673.47316803
247: neval=1344{'avg': 8503229.183836376, 'max': 18081913.40356265, 'min': 8459673.47316803} best=8459673.47316803
248: neval=1376{'avg': 8475417.050068606, 'max': 13343346.353117427, 'min': 8459673.47316803} best=8459673.47316803
249: neval=1340{'avg': 8469900.503545374, 'max': 13789798.576166347, 'min': 8459673.47316803} best=8459673.47316803
250: neval=1323{'avg': 8470713.952930553, 'max': 12899825.306960609, 'min': 8459673.47316803} best=8459673.47316803
251: neval=1332{'avg': 8482723.353308097, 'max': 16417111.218535459, 'min': 8459673.47316803} best=8459673.47316803
252: neval=1372{'avg': 8497368.193746127, 'max': 17515510.76687369, 'min': 8459673.47316803} best=8459673.47316803
253: neval=1308{'avg': 8481547.9954978, 'max': 12809178.749692924, 'min': 8459673.47316803} best=8459673.47316803
254: neval=1356{'avg': 8490432.32063359, 'max': 16765141.208135484, 'min': 8459673.47316803} best=8459673.47316803
255: neval=1356{'avg': 8495021.299003962, 'max': 16242376.713101795, 'min': 8459673.47316803} best=8459673.47316803
256: neval=1334{'avg': 8486799.028353907, 'max': 15465894.893027853, 'min': 8459673.47316803} best=8459673.47316803
257: neval=1307{'avg': 8487631.406803537, 'max': 16101905.00691814, 'min': 8459673.47316803} best=8459673.47316803
258: neval=1348{'avg': 8494217.63249892, 'max': 18666667.17584025, 'min': 8459673.47316803} best=8459673.47316803
259: neval=1358{'avg': 8489089.525844319, 'max': 15355997.257157616, 'min': 8459673.47316803} best=8459673.47316803
260: neval=1350{'avg': 8476819.597464552, 'max': 14155541.189894108, 'min': 8459673.47316803} best=8459673.47316803
261: neval=1336{'avg': 8504772.143476322, 'max': 16849729.27250503, 'min': 8459673.47316803} best=8459673.47316803
262: neval=1322{'avg': 8478631.395744897, 'max': 15690283.994108249, 'min': 8459673.47316803} best=8459673.47316803
263: neval=1329{'avg': 8486294.769602355, 'max': 16100478.830287654, 'min': 8459673.47316803} best=8459673.47316803
264: neval=1338{'avg': 8507801.63343501, 'max': 16461715.755673768, 'min': 8459673.47316803} best=8459673.47316803
265: neval=1320{'avg': 8483970.718041576, 'max': 15558767.799539367, 'min': 8459673.47316803} best=8459673.47316803
266: neval=1327{'avg': 8481643.68720781, 'max': 16542399.448989488, 'min': 8459673.47316803} best=8459673.47316803
267: neval=1340{'avg': 8496029.749980869, 'max': 15760903.488117194, 'min': 8459673.47316803} best=8459673.47316803
268: neval=1324{'avg': 8488977.358230326, 'max': 17666869.546005145, 'min': 8459673.47316803} best=8459673.47316803
269: neval=1371{'avg': 8508501.356970059, 'max': 18342575.504020877, 'min': 8459673.47316803} best=8459673.47316803
270: neval=1301{'avg': 8485217.936198514, 'max': 16386906.133634899, 'min': 8459673.47316803} best=8459673.47316803
271: neval=1348{'avg': 8485294.786849752, 'max': 16698528.220579661, 'min': 8459673.47316803} best=8459673.47316803
272: neval=1347{'avg': 8510855.172909036, 'max': 17837355.396277744, 'min': 8459673.47316803} best=8459673.47316803
273: neval=1320{'avg': 8485826.873061195, 'max': 13816576.319507087, 'min': 8459673.47316803} best=8459673.47316803
274: neval=1340{'avg': 8489037.973887341, 'max': 15323673.727133062, 'min': 8459673.47316803} best=8459673.47316803
275: neval=1342{'avg': 8477201.78964649, 'max': 12182311.600123785, 'min': 8459673.47316803} best=8459673.47316803
276: neval=1330{'avg': 8497589.463961374, 'max': 16187820.740042984, 'min': 8459673.47316803} best=8459673.47316803
277: neval=1370{'avg': 8503200.498181207, 'max': 17161333.46279525, 'min': 8459673.47316803} best=8459673.47316803
278: neval=1378{'avg': 8488138.521155862, 'max': 16324051.396944996, 'min': 8459673.47316803} best=8459673.47316803
279: neval=1340{'avg': 8491113.645720176, 'max': 14738150.278208429, 'min': 8459673.47316803} best=8459673.47316803
280: neval=1353{'avg': 8487247.901167555, 'max': 16193536.898763578, 'min': 8459673.47316803} best=8459673.47316803
281: neval=1346{'avg': 8508973.169374239, 'max': 17076367.867249895, 'min': 8459673.47316803} best=8459673.47316803
282: neval=1341{'avg': 8498527.153028078, 'max': 16383338.612644766, 'min': 8459673.47316803} best=8459673.47316803
283: neval=1339{'avg': 8488295.459021132, 'max': 17319971.171555165, 'min': 8459673.47316803} best=8459673.47316803
284: neval=1338{'avg': 8479479.740507612, 'max': 13252756.807210412, 'min': 8459673.47316803} best=8459673.47316803
285: neval=1357{'avg': 8506303.547617095, 'max': 15978453.335466724, 'min': 8459673.47316803} best=8459673.47316803
286: neval=1370{'avg': 8485546.264978483, 'max': 14374439.592292156, 'min': 8459673.47316803} best=8459673.47316803
287: neval=1380{'avg': 8509675.799245974, 'max': 18177297.126103982, 'min': 8459673.47316803} best=8459673.47316803
288: neval=1336{'avg': 8496449.515881477, 'max': 16936429.371726748, 'min': 8459673.47316803} best=8459673.47316803
289: neval=1303{'avg': 8481429.335970256, 'max': 16552251.593993306, 'min': 8459673.47316803} best=8459673.47316803
290: neval=1349{'avg': 8495673.046368826, 'max': 16211878.022595327, 'min': 8459673.47316803} best=8459673.47316803
291: neval=1337{'avg': 8476654.841507176, 'max': 17607456.04661886, 'min': 8459673.47316803} best=8459673.47316803
292: neval=1349{'avg': 8479969.885058764, 'max': 13869941.894186404, 'min': 8459673.47316803} best=8459673.47316803
293: neval=1353{'avg': 8491689.376088895, 'max': 14504654.076213084, 'min': 8459673.47316803} best=8459673.47316803
294: neval=1333{'avg': 8475815.036288975, 'max': 15271202.125385404, 'min': 8459673.47316803} best=8459673.47316803
295: neval=1355{'avg': 8485977.25105783, 'max': 14697109.334456617, 'min': 8459673.47316803} best=8459673.47316803
296: neval=1352{'avg': 8474903.281691795, 'max': 14544518.417615525, 'min': 8459673.47316803} best=8459673.47316803
297: neval=1329{'avg': 8496321.684260894, 'max': 15502445.942698756, 'min': 8459673.47316803} best=8459673.47316803
298: neval=1307{'avg': 8489448.834179536, 'max': 16187636.829770952, 'min': 8459673.47316803} best=8459673.47316803
299: neval=1337{'avg': 8510458.133951364, 'max': 17232923.55431895, 'min': 8459673.47316803} best=8459673.47316803
300: neval=1354{'avg': 8488863.198836647, 'max': 17915481.390398473, 'min': 8459673.47316803} best=8459673.47316803
301: neval=1390{'avg': 8524338.343743633, 'max': 17756499.090960052, 'min': 8459673.47316803} best=8459673.47316803
302: neval=1355{'avg': 8501733.600428239, 'max': 18684592.77035342, 'min': 8459673.47316803} best=8459673.47316803
303: neval=1345{'avg': 8498416.725550303, 'max': 15440607.555700678, 'min': 8459673.47316803} best=8459673.47316803
304: neval=1321{'avg': 8492660.094187247, 'max': 15732658.933962282, 'min': 8459673.47316803} best=8459673.47316803
305: neval=1338{'avg': 8497452.419503395, 'max': 15807259.023033366, 'min': 8459673.47316803} best=8459673.47316803
306: neval=1353{'avg': 8507211.096067186, 'max': 19112794.179784324, 'min': 8459673.47316803} best=8459673.47316803
307: neval=1371{'avg': 8504131.732134955, 'max': 15764066.053895898, 'min': 8459673.47316803} best=8459673.47316803
308: neval=1331{'avg': 8493129.04422373, 'max': 19040139.955819875, 'min': 8459673.47316803} best=8459673.47316803
309: neval=1366{'avg': 8506359.214967426, 'max': 16855379.98961347, 'min': 8459673.47316803} best=8459673.47316803
310: neval=1324{'avg': 8480323.829494605, 'max': 14745021.352253944, 'min': 8459673.47316803} best=8459673.47316803
311: neval=1372{'avg': 8492984.140178047, 'max': 16290045.104710404, 'min': 8459673.47316803} best=8459673.47316803
312: neval=1360{'avg': 8480819.732372995, 'max': 15675884.824198999, 'min': 8459673.47316803} best=8459673.47316803
313: neval=1340{'avg': 8499287.621448824, 'max': 16165717.601394985, 'min': 8459673.47316803} best=8459673.47316803
314: neval=1349{'avg': 8487659.959471084, 'max': 16182564.915016945, 'min': 8459673.47316803} best=8459673.47316803
315: neval=1313{'avg': 8489880.25093559, 'max': 16224301.047093295, 'min': 8459673.47316803} best=8459673.47316803
316: neval=1333{'avg': 8502614.824005686, 'max': 17901812.296811465, 'min': 8459673.47316803} best=8459673.47316803
317: neval=1319{'avg': 8495506.678791378, 'max': 15446129.865023447, 'min': 8459673.47316803} best=8459673.47316803
318: neval=1333{'avg': 8489493.176345287, 'max': 16977445.436090436, 'min': 8459673.47316803} best=8459673.47316803
319: neval=1328{'avg': 8488931.333015837, 'max': 16543451.072382921, 'min': 8459673.47316803} best=8459673.47316803
320: neval=1342{'avg': 8481910.674534135, 'max': 15068131.82497402, 'min': 8459673.47316803} best=8459673.47316803
321: neval=1315{'avg': 8506717.73446052, 'max': 17383464.93418982, 'min': 8459673.47316803} best=8459673.47316803
322: neval=1367{'avg': 8492555.74164321, 'max': 19425223.418089774, 'min': 8459673.47316803} best=8459673.47316803
323: neval=1344{'avg': 8490071.554213643, 'max': 16690189.610358613, 'min': 8459673.47316803} best=8459673.47316803
324: neval=1336{'avg': 8506390.587248933, 'max': 16296390.629383713, 'min': 8459673.47316803} best=8459673.47316803
325: neval=1331{'avg': 8477224.143604368, 'max': 14090813.26813811, 'min': 8459673.47316803} best=8459673.47316803
326: neval=1335{'avg': 8509461.329706687, 'max': 20577371.811448716, 'min': 8459673.47316803} best=8459673.47316803
327: neval=1329{'avg': 8486110.792486288, 'max': 15918081.962818561, 'min': 8459673.47316803} best=8459673.47316803
328: neval=1370{'avg': 8497890.295549652, 'max': 16551712.853470575, 'min': 8459673.47316803} best=8459673.47316803
329: neval=1364{'avg': 8488785.639066217, 'max': 15098646.582694018, 'min': 8459673.47316803} best=8459673.47316803
330: neval=1348{'avg': 8499528.394905366, 'max': 13989836.238028081, 'min': 8459673.47316803} best=8459673.47316803
331: neval=1348{'avg': 8490460.789776705, 'max': 14292055.674662465, 'min': 8459673.47316803} best=8459673.47316803
332: neval=1313{'avg': 8500561.530524421, 'max': 16962819.883164495, 'min': 8459673.47316803} best=8459673.47316803
333: neval=1353{'avg': 8500292.614970786, 'max': 17489783.37943534, 'min': 8459673.47316803} best=8459673.47316803
334: neval=1370{'avg': 8494469.100802979, 'max': 16025001.360427042, 'min': 8459673.47316803} best=8459673.47316803
335: neval=1316{'avg': 8489107.718157183, 'max': 17457558.896281783, 'min': 8459673.47316803} best=8459673.47316803
336: neval=1307{'avg': 8470373.94729439, 'max': 12768062.539172232, 'min': 8459673.47316803} best=8459673.47316803
337: neval=1353{'avg': 8491242.460081836, 'max': 16628900.794570588, 'min': 8459673.47316803} best=8459673.47316803
338: neval=1344{'avg': 8492729.487252008, 'max': 19696283.590163786, 'min': 8459673.47316803} best=8459673.47316803
339: neval=1356{'avg': 8489756.664038688, 'max': 14740178.73558976, 'min': 8459673.47316803} best=8459673.47316803
340: neval=1337{'avg': 8479996.741992086, 'max': 14764424.05851822, 'min': 8459673.47316803} best=8459673.47316803
341: neval=1324{'avg': 8484193.778423002, 'max': 14196532.457241638, 'min': 8459673.47316803} best=8459673.47316803
342: neval=1359{'avg': 8495431.016031362, 'max': 16125871.00914676, 'min': 8459673.47316803} best=8459673.47316803
343: neval=1360{'avg': 8476784.682868138, 'max': 16093694.037733631, 'min': 8459673.47316803} best=8459673.47316803
344: neval=1346{'avg': 8473987.518430674, 'max': 14961503.517926283, 'min': 8459673.47316803} best=8459673.47316803
345: neval=1312{'avg': 8476458.154627422, 'max': 15758232.391214967, 'min': 8459673.47316803} best=8459673.47316803
346: neval=1356{'avg': 8500395.133061549, 'max': 16970166.24766886, 'min': 8459673.47316803} best=8459673.47316803
347: neval=1350{'avg': 8495031.854471931, 'max': 18143084.646862693, 'min': 8459673.47316803} best=8459673.47316803
348: neval=1346{'avg': 8497742.43024332, 'max': 14471802.40799298, 'min': 8459673.47316803} best=8459673.47316803
349: neval=1300{'avg': 8496404.999809956, 'max': 19653457.217432436, 'min': 8459673.47316803} best=8459673.47316803
350: neval=1357{'avg': 8493403.768236749, 'max': 16641212.00056171, 'min': 8459673.47316803} best=8459673.47316803
351: neval=1354{'avg': 8486435.278527861, 'max': 14063630.769460201, 'min': 8459673.47316803} best=8459673.47316803
352: neval=1317{'avg': 8485989.864593342, 'max': 15235151.567107406, 'min': 8459673.47316803} best=8459673.47316803
353: neval=1285{'avg': 8480191.338319985, 'max': 18626146.97658187, 'min': 8459673.47316803} best=8459673.47316803
354: neval=1360{'avg': 8496402.748819005, 'max': 21557881.14715541, 'min': 8459673.47316803} best=8459673.47316803
355: neval=1372{'avg': 8482140.056232795, 'max': 15212602.990516702, 'min': 8459673.47316803} best=8459673.47316803
356: neval=1335{'avg': 8492288.037871515, 'max': 17978703.770747468, 'min': 8459673.47316803} best=8459673.47316803
357: neval=1364{'avg': 8489359.017003564, 'max': 16441559.621366996, 'min': 8459673.47316803} best=8459673.47316803
358: neval=1324{'avg': 8471296.594753942, 'max': 11782691.268105527, 'min': 8459673.47316803} best=8459673.47316803
359: neval=1341{'avg': 8487759.902503975, 'max': 17826774.438421313, 'min': 8459673.47316803} best=8459673.47316803
360: neval=1298{'avg': 8512325.411158767, 'max': 16734327.937993335, 'min': 8459673.47316803} best=8459673.47316803
361: neval=1353{'avg': 8477478.9381576, 'max': 13324167.874087058, 'min': 8459673.47316803} best=8459673.47316803
362: neval=1400{'avg': 8491464.803003533, 'max': 17074997.332970653, 'min': 8459673.47316803} best=8459673.47316803
363: neval=1350{'avg': 8479501.476536384, 'max': 14206990.444808887, 'min': 8459673.47316803} best=8459673.47316803
364: neval=1379{'avg': 8499011.489469312, 'max': 17560399.270629313, 'min': 8459673.47316803} best=8459673.47316803
365: neval=1367{'avg': 8483804.14156163, 'max': 15118131.428791052, 'min': 8459673.47316803} best=8459673.47316803
366: neval=1353{'avg': 8483173.682736728, 'max': 15110025.840192404, 'min': 8459673.47316803} best=8459673.47316803
367: neval=1351{'avg': 8512638.19481524, 'max': 18289236.30030592, 'min': 8459673.47316803} best=8459673.47316803
368: neval=1356{'avg': 8515457.7137202, 'max': 16507099.076338833, 'min': 8459673.47316803} best=8459673.47316803
369: neval=1380{'avg': 8505606.303645164, 'max': 18013344.379881375, 'min': 8459673.47316803} best=8459673.47316803
370: neval=1363{'avg': 8495067.533274923, 'max': 17240635.699355353, 'min': 8459673.47316803} best=8459673.47316803
371: neval=1360{'avg': 8483932.700227048, 'max': 16134487.958556114, 'min': 8459673.47316803} best=8459673.47316803
372: neval=1297{'avg': 8482068.342810692, 'max': 15758070.551250106, 'min': 8459673.47316803} best=8459673.47316803
373: neval=1334{'avg': 8501363.002198085, 'max': 21037483.459635444, 'min': 8459673.47316803} best=8459673.47316803
374: neval=1349{'avg': 8483766.85939565, 'max': 15121028.542262653, 'min': 8459673.47316803} best=8459673.47316803
375: neval=1373{'avg': 8500995.517088229, 'max': 19314871.186421253, 'min': 8459673.47316803} best=8459673.47316803
376: neval=1326{'avg': 8496612.082210343, 'max': 17331977.116427008, 'min': 8459673.47316803} best=8459673.47316803
377: neval=1360{'avg': 8502858.111422021, 'max': 18665860.537529472, 'min': 8459673.47316803} best=8459673.47316803
378: neval=1351{'avg': 8488651.956591308, 'max': 14065946.562663473, 'min': 8459673.47316803} best=8459673.47316803
379: neval=1333{'avg': 8512393.225865152, 'max': 17543278.426176716, 'min': 8459673.47316803} best=8459673.47316803
380: neval=1371{'avg': 8492182.241321402, 'max': 16115654.521980733, 'min': 8459673.47316803} best=8459673.47316803
381: neval=1363{'avg': 8501365.881056633, 'max': 15027546.997714281, 'min': 8459673.47316803} best=8459673.47316803
382: neval=1376{'avg': 8481082.080745956, 'max': 16550591.048538884, 'min': 8459673.47316803} best=8459673.47316803
383: neval=1346{'avg': 8485994.24027925, 'max': 15169350.593547586, 'min': 8459673.47316803} best=8459673.47316803
384: neval=1350{'avg': 8496982.274616603, 'max': 22663697.0944141, 'min': 8459673.47316803} best=8459673.47316803
385: neval=1350{'avg': 8480017.989144584, 'max': 16078327.864073826, 'min': 8459673.47316803} best=8459673.47316803
