----------------------  実行情報  ----------------------
実行時間＝3635秒
個体数＝1250
合計世代数＝363
==============================
Total cost: 1164027.9712660743
==============================
------------------------  前提  ------------------------

waste=kanen

ごみ量35位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489)

焼却施設数: 17
中継施設数: 8

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [448337, 133023, 97942, 90339, 61374, 45633, 32238, 9045, 7271, 5428, 4032, 2995, 1408, 844, 500, 345, 342]

inc_facility = ['札幌市', '苫小牧市', '旭川市', '函館市', '帯広市', '釧路市', '北見市', '中標津町', '稚内市', '根室市', '紋別市', '遠軽町', '枝幸町', '浜頓別町', '訓子府町', '佐呂間町', '羅臼町']
inc_blocks = [['札幌市', '江別市', '北広島市', '石狩市', '当別町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '平取町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['深川市', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['初山別村', '遠別町', '天塩町', '稚内市', '豊富町', '幌延町'], ['中川町', '猿払村', '浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町'], ['北見市', '網走市', '美幌町', '津別町', '小清水町', '大空町'], ['下川町', '紋別市', '滝上町', '興部町', '西興部村', '雄武町'], ['訓子府町', '置戸町', '陸別町'], ['佐呂間町'], ['遠軽町', '湧別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町'], ['羅臼町']]

trans_size=[34276, 32045, 31142, 19924, 14728, 11426, 8881, 6721]
trans_facility = ['千歳市', '小樽市', '室蘭市', '岩見沢市', '滝川市', '登別市', '新ひだか町', '今金町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['登別市'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['島牧村', '寿都町', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['苫小牧市'], ['千歳市', '室蘭市', '新ひだか町', '登別市']], [['函館市'], ['今金町']], [['旭川市'], ['滝川市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 28415.944230000005, '苫小牧市': 4401.24936, '旭川市': 20262.12759, '函館市': 16569.80124, '帯広市': 19951.381709999998, '釧路市': 5221.74414, '北見市': 12854.343809999998, '中標津町': 4346.36139, '稚内市': 315.13376999999997, '根室市': 1239.6003600000001, '紋別市': 856.03041, '遠軽町': 383.52732000000003, '枝幸町': 505.51443, '浜頓別町': 398.05761000000007, '訓子府町': 211.49892, '佐呂間町': 0.0, '羅臼町': 0.0}
IC_inc: {'札幌市': 157163.9060683825, '苫小牧市': 60008.50123020262, '旭川市': 48122.72679145614, '函館市': 45399.14542194959, '帯広市': 34355.666254093485, '釧路市': 27746.089065790613, '北見市': 21597.07793300774, '中標津町': 8638.377554734197, '稚内市': 7380.248414530357, '根室市': 5977.738680892802, '紋別市': 4824.384342118364, '遠軽町': 3893.5316908905747, '枝幸町': 2259.4571838638476, '浜頓別町': 1562.2642901337167, '訓子府町': 1071.0727617427303, '佐呂間町': 819.6513705542536, '羅臼町': 814.5062559483367}
OC_inc: {'札幌市': 65807.65385045693, '苫小牧市': 55416.95076479826, '旭川市': 57029.98981079683, '函館市': 56553.62390181107, '帯広市': 51261.67049056312, '釧路市': 45433.20587338103, '北見市': 38159.49969580351, '中標津町': 16927.80878262459, '稚内市': 14466.84656585444, '根室市': 11658.634045924002, '紋別市': 9308.970353577859, '遠軽町': 7396.694812585037, '枝幸町': 4052.455964180194, '浜頓別町': 2662.935052124885, '訓子府町': 1719.2392724463773, '佐呂間町': 1255.5578821952079, '羅臼町': 1246.2565078863124}

TC_indirect: {'千歳市': 9901.982039999999, '小樽市': 16034.235779999997, '室蘭市': 24117.348383999997, '岩見沢市': 9671.747352, '滝川市': 12442.699781999998, '登別市': 4329.585624000001, '新ひだか町': 9708.340914, '今金町': 10652.442252}
IC_trans: {'千歳市': 7356.068953142971, '小樽市': 7103.769440475324, '室蘭市': 6999.995543948171, '岩見沢市': 5605.11307913852, '滝川市': 4858.855533639585, '登別市': 4326.863251749411, '新ひだか町': 3869.03853525598, '今金町': 3430.371769282975}
OC_trans: {'千歳市': 5911.052097004702, '小樽市': 5754.127523380359, '室蘭市': 5690.6120425614845, '岩見沢市': 4201.552816030015, '滝川市': 3836.0690676460035, '登別市': 3603.8059150780155, '新ひだか町': 3424.7883390756565, '今金町': 3272.850003363922}


----------------------  輸送情報  ----------------------

direct 札幌市(1086/1228) t/day → receive from: 札幌市, 江別市, 北広島市, 石狩市, 当別町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(142/1228) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19924) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
direct 苫小牧市(130/364) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 平取町
indirect 苫小牧市(235/364) t/day → receive from: 中継施設＝ 千歳市(34276) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
室蘭市(31142) → receive from: 室蘭市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
新ひだか町(8881) → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
登別市(11426) → receive from: 登別市
direct 旭川市(228/268) t/day → receive from: 深川市, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(40/268) t/day → receive from: 中継施設＝ 滝川市(14728) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 函館市(229/248) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
indirect 函館市(18/248) t/day → receive from: 中継施設＝ 今金町(6721) → receive from: 島牧村, 寿都町, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 北見市(88/88) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 小清水町, 大空町
direct 中標津町(25/25) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町
direct 稚内市(20/20) t/day → receive from: 初山別村, 遠別町, 天塩町, 稚内市, 豊富町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 紋別市(11/11) t/day → receive from: 下川町, 紋別市, 滝上町, 興部町, 西興部村, 雄武町
direct 遠軽町(8/8) t/day → receive from: 遠軽町, 湧別町
230: neval=975{'avg': 1164631.0117465134, 'max': 1380589.82705243, 'min': 1164027.9712660743} best=1164027.9712660743
231: neval=1012{'avg': 1164987.6169045188, 'max': 1438098.5470493038, 'min': 1164027.9712660743} best=1164027.9712660743
232: neval=999{'avg': 1165293.0107740813, 'max': 1343746.5961984578, 'min': 1164027.9712660743} best=1164027.9712660743
233: neval=982{'avg': 1164295.0127584394, 'max': 1286554.549013754, 'min': 1164027.9712660743} best=1164027.9712660743
234: neval=980{'avg': 1164857.7266200248, 'max': 1447019.2604407137, 'min': 1164027.9712660743} best=1164027.9712660743
235: neval=973{'avg': 1166355.2668946334, 'max': 1709313.6986850705, 'min': 1164027.9712660743} best=1164027.9712660743
236: neval=1017{'avg': 1164851.8520774862, 'max': 1396075.910418429, 'min': 1164027.9712660743} best=1164027.9712660743
237: neval=982{'avg': 1164794.156228975, 'max': 1369682.1830988047, 'min': 1164027.9712660743} best=1164027.9712660743
238: neval=950{'avg': 1164909.0299029306, 'max': 1521944.6010429757, 'min': 1164027.9712660743} best=1164027.9712660743
239: neval=965{'avg': 1165750.1001040607, 'max': 1433012.6616276791, 'min': 1164027.9712660743} best=1164027.9712660743
240: neval=979{'avg': 1164965.7171019465, 'max': 1533290.6498671346, 'min': 1164027.9712660743} best=1164027.9712660743
241: neval=973{'avg': 1165381.7922121398, 'max': 1458317.931516477, 'min': 1164027.9712660743} best=1164027.9712660743
242: neval=999{'avg': 1165793.231529242, 'max': 1703379.9055599018, 'min': 1164027.9712660743} best=1164027.9712660743
243: neval=971{'avg': 1165652.3577883905, 'max': 1483240.343426595, 'min': 1164027.9712660743} best=1164027.9712660743
244: neval=1016{'avg': 1167135.1267557926, 'max': 1618053.129481592, 'min': 1164027.9712660743} best=1164027.9712660743
245: neval=990{'avg': 1165913.62504919, 'max': 1630316.521888355, 'min': 1164027.9712660743} best=1164027.9712660743
246: neval=958{'avg': 1165045.664762891, 'max': 1341706.9530840463, 'min': 1164027.9712660743} best=1164027.9712660743
247: neval=1005{'avg': 1165863.742213794, 'max': 1495261.8162317802, 'min': 1164027.9712660743} best=1164027.9712660743
248: neval=983{'avg': 1165009.3554091079, 'max': 1495913.9253328082, 'min': 1164027.9712660743} best=1164027.9712660743
249: neval=992{'avg': 1165653.1493657506, 'max': 1514877.9008254807, 'min': 1164027.9712660743} best=1164027.9712660743
250: neval=977{'avg': 1166181.672496571, 'max': 1488891.1315857212, 'min': 1164027.9712660743} best=1164027.9712660743
251: neval=973{'avg': 1164830.9331520207, 'max': 1424118.821984144, 'min': 1164027.9712660743} best=1164027.9712660743
252: neval=977{'avg': 1165399.4742196938, 'max': 1443256.7648224465, 'min': 1164027.9712660743} best=1164027.9712660743
253: neval=991{'avg': 1165030.1697103027, 'max': 1443490.084186513, 'min': 1164027.9712660743} best=1164027.9712660743
254: neval=996{'avg': 1165744.4428114498, 'max': 1465779.615068857, 'min': 1164027.9712660743} best=1164027.9712660743
255: neval=985{'avg': 1164829.096289766, 'max': 1382631.066376909, 'min': 1164027.9712660743} best=1164027.9712660743
256: neval=976{'avg': 1165110.9810769737, 'max': 1508735.5900778135, 'min': 1164027.9712660743} best=1164027.9712660743
257: neval=999{'avg': 1165410.8532073488, 'max': 1496941.8138824105, 'min': 1164027.9712660743} best=1164027.9712660743
258: neval=982{'avg': 1165715.8658443298, 'max': 1549681.2158181446, 'min': 1164027.9712660743} best=1164027.9712660743
259: neval=970{'avg': 1165327.0075689517, 'max': 1618343.5579830324, 'min': 1164027.9712660743} best=1164027.9712660743
260: neval=998{'avg': 1166728.0522941684, 'max': 1705041.254553492, 'min': 1164027.9712660743} best=1164027.9712660743
261: neval=969{'avg': 1165625.8131228497, 'max': 1457767.8853228504, 'min': 1164027.9712660743} best=1164027.9712660743
262: neval=991{'avg': 1165319.9827436255, 'max': 1382061.0076616802, 'min': 1164027.9712660743} best=1164027.9712660743
263: neval=982{'avg': 1165319.0446388954, 'max': 1587638.0656415299, 'min': 1164027.9712660743} best=1164027.9712660743
264: neval=970{'avg': 1164170.5471795471, 'max': 1232997.664753661, 'min': 1164027.9712660743} best=1164027.9712660743
265: neval=997{'avg': 1165057.9933591294, 'max': 1396538.807127277, 'min': 1164027.9712660743} best=1164027.9712660743
266: neval=987{'avg': 1165063.840384082, 'max': 1358141.297699527, 'min': 1164027.9712660743} best=1164027.9712660743
267: neval=964{'avg': 1164967.1942003586, 'max': 1387491.641326341, 'min': 1164027.9712660743} best=1164027.9712660743
268: neval=956{'avg': 1164947.346767459, 'max': 1409640.3019381575, 'min': 1164027.9712660743} best=1164027.9712660743
269: neval=992{'avg': 1164845.1416230716, 'max': 1371762.5940405866, 'min': 1164027.9712660743} best=1164027.9712660743
270: neval=964{'avg': 1165764.2236599068, 'max': 1797851.4682792095, 'min': 1164027.9712660743} best=1164027.9712660743
271: neval=977{'avg': 1165857.5887100224, 'max': 1812152.9935226613, 'min': 1164027.9712660743} best=1164027.9712660743
272: neval=1006{'avg': 1166036.988109267, 'max': 1584892.525395158, 'min': 1164027.9712660743} best=1164027.9712660743
273: neval=992{'avg': 1165019.245300578, 'max': 1572612.0690023506, 'min': 1164027.9712660743} best=1164027.9712660743
274: neval=960{'avg': 1164912.5455211892, 'max': 1417224.619822041, 'min': 1164027.9712660743} best=1164027.9712660743
275: neval=1006{'avg': 1164739.9110792037, 'max': 1427155.672521018, 'min': 1164027.9712660743} best=1164027.9712660743
276: neval=952{'avg': 1164707.0965262582, 'max': 1353774.180763092, 'min': 1164027.9712660743} best=1164027.9712660743
277: neval=979{'avg': 1165565.8624130397, 'max': 1554862.9478641236, 'min': 1164027.9712660743} best=1164027.9712660743
278: neval=977{'avg': 1165067.4943751122, 'max': 1390413.4723516006, 'min': 1164027.9712660743} best=1164027.9712660743
279: neval=970{'avg': 1164880.895006136, 'max': 1464519.354435594, 'min': 1164027.9712660743} best=1164027.9712660743
280: neval=977{'avg': 1166762.7713624076, 'max': 1883522.7072492463, 'min': 1164027.9712660743} best=1164027.9712660743
281: neval=999{'avg': 1165469.0835229713, 'max': 1405851.5224819535, 'min': 1164027.9712660743} best=1164027.9712660743
282: neval=1011{'avg': 1167433.3188511562, 'max': 1840122.8147101998, 'min': 1164027.9712660743} best=1164027.9712660743
283: neval=1021{'avg': 1164781.52861687, 'max': 1401612.3164922309, 'min': 1164027.9712660743} best=1164027.9712660743
284: neval=961{'avg': 1165591.443660782, 'max': 1626843.9225296676, 'min': 1164027.9712660743} best=1164027.9712660743
285: neval=975{'avg': 1165637.460611801, 'max': 1668792.5311577716, 'min': 1164027.9712660743} best=1164027.9712660743
286: neval=990{'avg': 1167150.648361215, 'max': 1691170.232285111, 'min': 1164027.9712660743} best=1164027.9712660743
287: neval=975{'avg': 1164434.5298197812, 'max': 1337321.6005392873, 'min': 1164027.9712660743} best=1164027.9712660743
288: neval=978{'avg': 1164790.9894360697, 'max': 1382870.7739336572, 'min': 1164027.9712660743} best=1164027.9712660743
289: neval=968{'avg': 1165187.0762133931, 'max': 1826556.1809155124, 'min': 1164027.9712660743} best=1164027.9712660743
290: neval=976{'avg': 1166298.9104235189, 'max': 1877754.6145171728, 'min': 1164027.9712660743} best=1164027.9712660743
291: neval=989{'avg': 1165231.131901028, 'max': 1572925.3018242156, 'min': 1164027.9712660743} best=1164027.9712660743
292: neval=986{'avg': 1165046.7306694796, 'max': 1578937.908093426, 'min': 1164027.9712660743} best=1164027.9712660743
293: neval=967{'avg': 1164939.7307186662, 'max': 1484699.2030080566, 'min': 1164027.9712660743} best=1164027.9712660743
294: neval=990{'avg': 1164701.699715287, 'max': 1504433.3454695407, 'min': 1164027.9712660743} best=1164027.9712660743
295: neval=999{'avg': 1165026.690654892, 'max': 1647579.4797162598, 'min': 1164027.9712660743} best=1164027.9712660743
296: neval=990{'avg': 1165327.6450628368, 'max': 1420597.829861107, 'min': 1164027.9712660743} best=1164027.9712660743
297: neval=1008{'avg': 1166128.0798092037, 'max': 1410514.7613336516, 'min': 1164027.9712660743} best=1164027.9712660743
298: neval=1005{'avg': 1165941.1186782413, 'max': 1411118.0619634774, 'min': 1164027.9712660743} best=1164027.9712660743
299: neval=1016{'avg': 1165650.4891260169, 'max': 1451378.086571005, 'min': 1164027.9712660743} best=1164027.9712660743
300: neval=963{'avg': 1165253.0512263847, 'max': 1587243.260792605, 'min': 1164027.9712660743} best=1164027.9712660743
301: neval=979{'avg': 1165632.5661471954, 'max': 1559418.1169863406, 'min': 1164027.9712660743} best=1164027.9712660743
302: neval=1008{'avg': 1166725.913861255, 'max': 1539889.5666097447, 'min': 1164027.9712660743} best=1164027.9712660743
303: neval=1006{'avg': 1166059.8967337178, 'max': 2061769.4217884871, 'min': 1164027.9712660743} best=1164027.9712660743
304: neval=1004{'avg': 1165235.1912296955, 'max': 1642552.2183556126, 'min': 1164027.9712660743} best=1164027.9712660743
305: neval=964{'avg': 1165547.3590828623, 'max': 1489235.0494303913, 'min': 1164027.9712660743} best=1164027.9712660743
306: neval=1012{'avg': 1164691.38673119, 'max': 1343513.6514693208, 'min': 1164027.9712660743} best=1164027.9712660743
307: neval=997{'avg': 1166044.9810915072, 'max': 1547409.3507172482, 'min': 1164027.9712660743} best=1164027.9712660743
308: neval=972{'avg': 1165488.1728414937, 'max': 1681722.7909440636, 'min': 1164027.9712660743} best=1164027.9712660743
309: neval=962{'avg': 1165866.9733518031, 'max': 1535074.5514783491, 'min': 1164027.9712660743} best=1164027.9712660743
310: neval=972{'avg': 1165829.924119558, 'max': 1630802.1541337129, 'min': 1164027.9712660743} best=1164027.9712660743
311: neval=963{'avg': 1165521.7705566122, 'max': 1412104.3511929882, 'min': 1164027.9712660743} best=1164027.9712660743
312: neval=994{'avg': 1166160.3666249076, 'max': 1621559.0414275895, 'min': 1164027.9712660743} best=1164027.9712660743
313: neval=970{'avg': 1166729.2878864731, 'max': 1601620.8167528524, 'min': 1164027.9712660743} best=1164027.9712660743
314: neval=1020{'avg': 1166289.3517600228, 'max': 1461534.7134100886, 'min': 1164027.9712660743} best=1164027.9712660743
315: neval=965{'avg': 1164623.7969732818, 'max': 1409323.0255886477, 'min': 1164027.9712660743} best=1164027.9712660743
316: neval=983{'avg': 1164802.106020527, 'max': 1367941.7944599192, 'min': 1164027.9712660743} best=1164027.9712660743
317: neval=1003{'avg': 1166284.4201643926, 'max': 1824386.5702782355, 'min': 1164027.9712660743} best=1164027.9712660743
318: neval=965{'avg': 1166395.7624569726, 'max': 1488975.0768421725, 'min': 1164027.9712660743} best=1164027.9712660743
319: neval=983{'avg': 1166235.1413762288, 'max': 1687707.95406001, 'min': 1164027.9712660743} best=1164027.9712660743
320: neval=1008{'avg': 1165530.9684472806, 'max': 1351888.8705486073, 'min': 1164027.9712660743} best=1164027.9712660743
321: neval=1028{'avg': 1165005.259893701, 'max': 1343202.87411778, 'min': 1164027.9712660743} best=1164027.9712660743
322: neval=982{'avg': 1165444.429778868, 'max': 1441584.7012662822, 'min': 1164027.9712660743} best=1164027.9712660743
323: neval=974{'avg': 1165962.5964345743, 'max': 1575047.4892980533, 'min': 1164027.9712660743} best=1164027.9712660743
324: neval=1012{'avg': 1165965.4294374448, 'max': 1631243.6873387098, 'min': 1164027.9712660743} best=1164027.9712660743
325: neval=985{'avg': 1164975.4039307046, 'max': 1472991.1751767371, 'min': 1164027.9712660743} best=1164027.9712660743
326: neval=983{'avg': 1166365.2537333984, 'max': 1590351.997195303, 'min': 1164027.9712660743} best=1164027.9712660743
327: neval=1002{'avg': 1165057.5291486909, 'max': 1399140.9415270388, 'min': 1164027.9712660743} best=1164027.9712660743
328: neval=1011{'avg': 1166261.8020342733, 'max': 1537744.4262700262, 'min': 1164027.9712660743} best=1164027.9712660743
329: neval=966{'avg': 1165344.6380547616, 'max': 1511354.3033440462, 'min': 1164027.9712660743} best=1164027.9712660743
330: neval=962{'avg': 1165047.0753912223, 'max': 1618307.6227280684, 'min': 1164027.9712660743} best=1164027.9712660743
331: neval=959{'avg': 1165490.8100201087, 'max': 1444954.9616687403, 'min': 1164027.9712660743} best=1164027.9712660743
332: neval=979{'avg': 1165324.311270328, 'max': 1482541.4705977482, 'min': 1164027.9712660743} best=1164027.9712660743
333: neval=991{'avg': 1165224.9854920348, 'max': 1510425.0864918446, 'min': 1164027.9712660743} best=1164027.9712660743
334: neval=989{'avg': 1165489.898945451, 'max': 1421974.7881632468, 'min': 1164027.9712660743} best=1164027.9712660743
335: neval=979{'avg': 1165753.552766372, 'max': 1845229.1925156186, 'min': 1164027.9712660743} best=1164027.9712660743
336: neval=1021{'avg': 1165324.559120259, 'max': 1401791.6593435754, 'min': 1164027.9712660743} best=1164027.9712660743
337: neval=1007{'avg': 1165844.7715799622, 'max': 1536055.3346483898, 'min': 1164027.9712660743} best=1164027.9712660743
338: neval=992{'avg': 1164835.9326666326, 'max': 1388783.2518215107, 'min': 1164027.9712660743} best=1164027.9712660743
339: neval=981{'avg': 1165270.0247947278, 'max': 1444045.4368066909, 'min': 1164027.9712660743} best=1164027.9712660743
340: neval=971{'avg': 1165660.20450327, 'max': 1512691.0260659494, 'min': 1164027.9712660743} best=1164027.9712660743
341: neval=964{'avg': 1165430.6981140857, 'max': 1770845.137338415, 'min': 1164027.9712660743} best=1164027.9712660743
342: neval=969{'avg': 1166287.7318480052, 'max': 1398907.2624977955, 'min': 1164027.9712660743} best=1164027.9712660743
343: neval=974{'avg': 1165573.5572151635, 'max': 1443939.8667512394, 'min': 1164027.9712660743} best=1164027.9712660743
344: neval=1001{'avg': 1164943.839398391, 'max': 1484934.1097189523, 'min': 1164027.9712660743} best=1164027.9712660743
345: neval=939{'avg': 1165356.9723237348, 'max': 1612780.4904232551, 'min': 1164027.9712660743} best=1164027.9712660743
346: neval=980{'avg': 1165208.2377958195, 'max': 1577781.6182597666, 'min': 1164027.9712660743} best=1164027.9712660743
347: neval=989{'avg': 1166568.6200266269, 'max': 1813078.5381149265, 'min': 1164027.9712660743} best=1164027.9712660743
348: neval=1009{'avg': 1166070.7709365773, 'max': 1899732.7607192204, 'min': 1164027.9712660743} best=1164027.9712660743
349: neval=986{'avg': 1165168.7922225534, 'max': 1625940.3078386404, 'min': 1164027.9712660743} best=1164027.9712660743
350: neval=966{'avg': 1164439.5883106708, 'max': 1339040.126174223, 'min': 1164027.9712660743} best=1164027.9712660743
351: neval=958{'avg': 1165479.0477437873, 'max': 1468722.8100738889, 'min': 1164027.9712660743} best=1164027.9712660743
352: neval=965{'avg': 1165701.4595714333, 'max': 1459031.3869639428, 'min': 1164027.9712660743} best=1164027.9712660743
353: neval=1000{'avg': 1165572.7524646705, 'max': 1572987.166136233, 'min': 1164027.9712660743} best=1164027.9712660743
354: neval=982{'avg': 1165805.7157156572, 'max': 1519071.6757760942, 'min': 1164027.9712660743} best=1164027.9712660743
355: neval=994{'avg': 1166395.5912234092, 'max': 1552680.33412995, 'min': 1164027.9712660743} best=1164027.9712660743
356: neval=956{'avg': 1165406.8826111464, 'max': 1386756.2621515004, 'min': 1164027.9712660743} best=1164027.9712660743
357: neval=973{'avg': 1165949.4048090845, 'max': 1626218.9507333592, 'min': 1164027.9712660743} best=1164027.9712660743
358: neval=999{'avg': 1165901.7865480487, 'max': 1389389.1627151556, 'min': 1164027.9712660743} best=1164027.9712660743
359: neval=981{'avg': 1164610.9221173036, 'max': 1399881.9020384294, 'min': 1164027.9712660743} best=1164027.9712660743
360: neval=961{'avg': 1165769.0055962284, 'max': 1480983.1171952302, 'min': 1164027.9712660743} best=1164027.9712660743
361: neval=1022{'avg': 1166046.9978478493, 'max': 1667463.774329461, 'min': 1164027.9712660743} best=1164027.9712660743
362: neval=980{'avg': 1166311.9271456753, 'max': 1751344.564550583, 'min': 1164027.9712660743} best=1164027.9712660743
