----------------------  実行情報  ----------------------
実行時間＝3506秒
個体数＝1200
合計世代数＝380
=============================
Total cost: 1159069.313377917
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量34位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584)

焼却施設数: 16
中継施設数: 8

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [448337, 133599, 96582, 89763, 61374, 45633, 39598, 9387, 7409, 5428, 2385, 819, 565, 97, 63, 57]

inc_facility = ['札幌市', '苫小牧市', '旭川市', '函館市', '帯広市', '釧路市', '北見市', '中標津町', '稚内市', '根室市', '枝幸町', '増毛町', '羽幌町', '苫前町', '遠別町', '豊富町']
inc_blocks = [['札幌市', '江別市', '北広島市', '石狩市', '当別町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '平取町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['深川市', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['留萌市', '増毛町', '小平町'], ['苫前町'], ['羽幌町', '初山別村'], ['中川町', '遠別町', '天塩町'], ['稚内市', '猿払村'], ['美深町', '音威子府村', '浜頓別町', '中頓別町', '枝幸町', '興部町', '西興部村', '雄武町'], ['豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[34276, 32045, 31874, 19924, 13284, 11270, 8881, 6145]
trans_facility = ['千歳市', '小樽市', '室蘭市', '岩見沢市', '滝川市', '伊達市', '新ひだか町', '今金町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '登別市'], ['寿都町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['島牧村', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['苫小牧市'], ['千歳市', '室蘭市', '新ひだか町', '伊達市']], [['函館市'], ['今金町']], [['旭川市'], ['滝川市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 28415.944230000005, '苫小牧市': 4401.24936, '旭川市': 20495.40903, '函館市': 16569.80124, '帯広市': 19951.381709999998, '釧路市': 5221.74414, '北見市': 29263.9788, '中標津町': 4994.53689, '稚内市': 414.44694, '根室市': 1239.6003600000001, '枝幸町': 1912.0902, '増毛町': 402.2004, '羽幌町': 22.88265, '苫前町': 0.0, '遠別町': 28.24734, '豊富町': 11.25}
IC_inc: {'札幌市': 157163.9060683825, '苫小牧市': 60195.73399930686, '旭川市': 47640.000574713544, '函館市': 45190.25558468947, '帯広市': 34355.666254093485, '釧路市': 27746.089065790613, '北見市': 25048.63221091822, '中標津町': 8872.651784106152, '稚内市': 7480.976141758512, '根室市': 5977.738680892802, '枝幸町': 3303.9291546318623, '増毛町': 1528.7599441986767, '羽幌町': 1169.737822641925, '苫前町': 328.34017268960184, '遠別町': 240.53935274588486, '豊富町': 223.79345071050665}
OC_inc: {'札幌市': 65807.65385045693, '苫小牧市': 55344.50536017095, '旭川市': 56968.982535110794, '函館市': 56503.77419685738, '帯広市': 51261.67049056312, '釧路市': 45433.20587338103, '北見市': 42464.59053278037, '中標津町': 17379.31890023605, '稚内市': 14666.030284542983, '根室市': 11658.634045924002, '枝幸町': 6184.154088363563, '増毛町': 2597.3842507520244, '羽幌町': 1905.3689145652506, '苫前町': 419.6211140207029, '遠別町': 287.25227583165207, '豊富町': 262.9823307915868}

TC_indirect: {'千歳市': 9901.982039999999, '小樽市': 16034.235779999997, '室蘭市': 20235.147588, '岩見沢市': 9671.747352, '滝川市': 8069.843615999998, '伊達市': 8756.13642, '新ひだか町': 9708.340914, '今金町': 8887.97454}
IC_trans: {'千歳市': 7356.068953142971, '小樽市': 7103.769440475324, '室蘭市': 7084.194125438112, '岩見沢市': 5605.11307913852, '滝川市': 4633.182861096511, '伊達市': 4300.1973815985875, '新ひだか町': 3869.03853525598, '今金町': 3302.414055740748}
OC_trans: {'千歳市': 5911.052097004702, '小樽市': 5754.127523380359, '室蘭市': 5742.099677902004, '岩見沢市': 4201.552816030015, '滝川市': 3734.4981799171833, '伊達市': 3592.832791456908, '新ひだか町': 3424.7883390756565, '今金町': 3232.3326746444213}


----------------------  輸送情報  ----------------------

direct 札幌市(1086/1228) t/day → receive from: 札幌市, 江別市, 北広島市, 石狩市, 当別町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(142/1228) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19924) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
direct 苫小牧市(130/366) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 平取町
indirect 苫小牧市(236/366) t/day → receive from: 中継施設＝ 千歳市(34276) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
室蘭市(31874) → receive from: 室蘭市, 登別市
新ひだか町(8881) → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
伊達市(11270) → receive from: 寿都町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 旭川市(228/265) t/day → receive from: 深川市, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
indirect 旭川市(36/265) t/day → receive from: 中継施設＝ 滝川市(13284) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町
direct 函館市(229/246) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
indirect 函館市(17/246) t/day → receive from: 中継施設＝ 今金町(6145) → receive from: 島牧村, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 北見市(108/108) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(20/20) t/day → receive from: 稚内市, 猿払村
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 枝幸町(7/7) t/day → receive from: 美深町, 音威子府村, 浜頓別町, 中頓別町, 枝幸町, 興部町, 西興部村, 雄武町
direct 増毛町(2/2) t/day → receive from: 留萌市, 増毛町, 小平町
236: neval=920{'avg': 1160604.7176371592, 'max': 1540674.4252471556, 'min': 1159069.313377917} best=1159069.313377917
237: neval=944{'avg': 1161108.9389614076, 'max': 1601377.8531087062, 'min': 1159069.313377917} best=1159069.313377917
238: neval=966{'avg': 1161101.2508882566, 'max': 1574101.2259838884, 'min': 1159069.313377917} best=1159069.313377917
239: neval=944{'avg': 1160274.3119859279, 'max': 1399451.5528918628, 'min': 1159069.313377917} best=1159069.313377917
240: neval=937{'avg': 1161846.0871503162, 'max': 1614957.7914821731, 'min': 1159069.313377917} best=1159069.313377917
241: neval=942{'avg': 1161557.0232242213, 'max': 1639182.656759497, 'min': 1159069.313377917} best=1159069.313377917
242: neval=961{'avg': 1160984.3540406646, 'max': 1783526.5262855364, 'min': 1159069.313377917} best=1159069.313377917
243: neval=932{'avg': 1160151.0358730005, 'max': 1440272.069250479, 'min': 1159069.313377917} best=1159069.313377917
244: neval=936{'avg': 1161558.0456209285, 'max': 1679170.6531873103, 'min': 1159069.313377917} best=1159069.313377917
245: neval=951{'avg': 1160777.7154276995, 'max': 1501826.4097881536, 'min': 1159069.313377917} best=1159069.313377917
246: neval=926{'avg': 1160060.4481397076, 'max': 1389554.0747980005, 'min': 1159069.313377917} best=1159069.313377917
247: neval=953{'avg': 1160268.2612017996, 'max': 1468177.6440862068, 'min': 1159069.313377917} best=1159069.313377917
248: neval=947{'avg': 1160602.7371954331, 'max': 1504590.7815023211, 'min': 1159069.313377917} best=1159069.313377917
249: neval=934{'avg': 1159488.8690621583, 'max': 1290761.6468954713, 'min': 1159069.313377917} best=1159069.313377917
250: neval=974{'avg': 1161227.422846087, 'max': 1781417.9374065083, 'min': 1159069.313377917} best=1159069.313377917
251: neval=950{'avg': 1159871.2816534915, 'max': 1414444.7354222909, 'min': 1159069.313377917} best=1159069.313377917
252: neval=945{'avg': 1161853.2966267662, 'max': 1897833.3942748634, 'min': 1159069.313377917} best=1159069.313377917
253: neval=921{'avg': 1159759.7976679436, 'max': 1456805.8794375688, 'min': 1159069.313377917} best=1159069.313377917
254: neval=937{'avg': 1160982.6350413864, 'max': 1786164.7583192233, 'min': 1159069.313377917} best=1159069.313377917
255: neval=948{'avg': 1159809.193325694, 'max': 1508441.7147246024, 'min': 1159069.313377917} best=1159069.313377917
256: neval=950{'avg': 1160046.2546740393, 'max': 1426034.5245430141, 'min': 1159069.313377917} best=1159069.313377917
257: neval=947{'avg': 1159959.5033389607, 'max': 1614204.9538180262, 'min': 1159069.313377917} best=1159069.313377917
258: neval=915{'avg': 1161002.5008304932, 'max': 1535399.7640353711, 'min': 1159069.313377917} best=1159069.313377917
259: neval=918{'avg': 1159928.8252076877, 'max': 1401800.8726549014, 'min': 1159069.313377917} best=1159069.313377917
260: neval=947{'avg': 1161678.5119168325, 'max': 1534258.6274448491, 'min': 1159069.313377917} best=1159069.313377917
261: neval=958{'avg': 1161041.712002346, 'max': 1537025.9545729165, 'min': 1159069.313377917} best=1159069.313377917
262: neval=954{'avg': 1160713.9855033113, 'max': 1425482.2370781135, 'min': 1159069.313377917} best=1159069.313377917
263: neval=952{'avg': 1161605.182970349, 'max': 1732664.5864612425, 'min': 1159069.313377917} best=1159069.313377917
264: neval=951{'avg': 1160320.4119848874, 'max': 1437068.9980039145, 'min': 1159069.313377917} best=1159069.313377917
265: neval=925{'avg': 1160901.5411399177, 'max': 1426786.592147079, 'min': 1159069.313377917} best=1159069.313377917
266: neval=922{'avg': 1160193.5431709238, 'max': 1417795.1960451936, 'min': 1159069.313377917} best=1159069.313377917
267: neval=951{'avg': 1160125.0981336876, 'max': 1411146.222277851, 'min': 1159069.313377917} best=1159069.313377917
268: neval=959{'avg': 1161323.782159818, 'max': 1744997.7385075963, 'min': 1159069.313377917} best=1159069.313377917
269: neval=943{'avg': 1161643.3250008319, 'max': 1557422.0780612715, 'min': 1159069.313377917} best=1159069.313377917
270: neval=906{'avg': 1160684.4971462928, 'max': 1553798.5624813647, 'min': 1159069.313377917} best=1159069.313377917
271: neval=953{'avg': 1160314.9810330682, 'max': 1499391.7102366223, 'min': 1159069.313377917} best=1159069.313377917
272: neval=960{'avg': 1160429.472550509, 'max': 1568489.1133187623, 'min': 1159069.313377917} best=1159069.313377917
273: neval=928{'avg': 1160963.6737232483, 'max': 1618732.2344893499, 'min': 1159069.313377917} best=1159069.313377917
274: neval=918{'avg': 1160265.203128802, 'max': 1381656.303591743, 'min': 1159069.313377917} best=1159069.313377917
275: neval=949{'avg': 1159922.6524469177, 'max': 1393070.2976669422, 'min': 1159069.313377917} best=1159069.313377917
276: neval=937{'avg': 1161356.4126420403, 'max': 1510087.2762505184, 'min': 1159069.313377917} best=1159069.313377917
277: neval=919{'avg': 1159649.410944625, 'max': 1349583.0490886972, 'min': 1159069.313377917} best=1159069.313377917
278: neval=923{'avg': 1160278.7353847027, 'max': 1571234.451702638, 'min': 1159069.313377917} best=1159069.313377917
279: neval=955{'avg': 1160545.1366097212, 'max': 1428037.8226845085, 'min': 1159069.313377917} best=1159069.313377917
280: neval=946{'avg': 1160750.9316441552, 'max': 1474706.149766856, 'min': 1159069.313377917} best=1159069.313377917
281: neval=910{'avg': 1160437.7511074133, 'max': 1429009.1412747302, 'min': 1159069.313377917} best=1159069.313377917
282: neval=971{'avg': 1160239.7135528936, 'max': 1452567.9366989997, 'min': 1159069.313377917} best=1159069.313377917
283: neval=943{'avg': 1162673.4284084335, 'max': 1761273.7133592386, 'min': 1159069.313377917} best=1159069.313377917
284: neval=947{'avg': 1160949.1092018737, 'max': 1667483.4195276808, 'min': 1159069.313377917} best=1159069.313377917
285: neval=929{'avg': 1161763.3652446244, 'max': 1549252.5072036562, 'min': 1159069.313377917} best=1159069.313377917
286: neval=980{'avg': 1160786.2040197675, 'max': 1546508.8504398246, 'min': 1159069.313377917} best=1159069.313377917
287: neval=941{'avg': 1160414.4581072156, 'max': 1368220.853326148, 'min': 1159069.313377917} best=1159069.313377917
288: neval=952{'avg': 1160217.343704048, 'max': 1463324.8907886965, 'min': 1159069.313377917} best=1159069.313377917
289: neval=949{'avg': 1161124.8720109498, 'max': 1431148.400396886, 'min': 1159069.313377917} best=1159069.313377917
290: neval=945{'avg': 1159911.6425338483, 'max': 1381033.7972525514, 'min': 1159069.313377917} best=1159069.313377917
291: neval=965{'avg': 1160086.436148884, 'max': 1393444.5443854528, 'min': 1159069.313377917} best=1159069.313377917
292: neval=962{'avg': 1159720.2337262675, 'max': 1470591.7327632783, 'min': 1159069.313377917} best=1159069.313377917
293: neval=925{'avg': 1160287.3660788988, 'max': 1398159.7421264886, 'min': 1159069.313377917} best=1159069.313377917
294: neval=975{'avg': 1160720.055053847, 'max': 1486175.7107140347, 'min': 1159069.313377917} best=1159069.313377917
295: neval=971{'avg': 1160768.5956968467, 'max': 1572707.1716471887, 'min': 1159069.313377917} best=1159069.313377917
296: neval=953{'avg': 1160357.0268961543, 'max': 1572707.1716471887, 'min': 1159069.313377917} best=1159069.313377917
297: neval=939{'avg': 1160965.6199452581, 'max': 1634889.0866538184, 'min': 1159069.313377917} best=1159069.313377917
298: neval=953{'avg': 1161265.2566492362, 'max': 1575480.0360901973, 'min': 1159069.313377917} best=1159069.313377917
299: neval=926{'avg': 1159975.7519660124, 'max': 1424129.4625244313, 'min': 1159069.313377917} best=1159069.313377917
300: neval=948{'avg': 1161003.3959817477, 'max': 1652579.5948498657, 'min': 1159069.313377917} best=1159069.313377917
301: neval=952{'avg': 1160490.0938178604, 'max': 1482847.9714014898, 'min': 1159069.313377917} best=1159069.313377917
302: neval=950{'avg': 1160755.1891358618, 'max': 1659699.8932313616, 'min': 1159069.313377917} best=1159069.313377917
303: neval=970{'avg': 1160373.78788981, 'max': 1528005.143970656, 'min': 1159069.313377917} best=1159069.313377917
304: neval=943{'avg': 1160753.3897104526, 'max': 1567433.396834733, 'min': 1159069.313377917} best=1159069.313377917
305: neval=961{'avg': 1160994.3777352497, 'max': 1588943.7600572172, 'min': 1159069.313377917} best=1159069.313377917
306: neval=932{'avg': 1160356.8687151612, 'max': 1463819.6734931425, 'min': 1159069.313377917} best=1159069.313377917
307: neval=944{'avg': 1160840.7821635976, 'max': 1559003.3762073782, 'min': 1159069.313377917} best=1159069.313377917
308: neval=972{'avg': 1160329.6416875636, 'max': 1466161.390165597, 'min': 1159069.313377917} best=1159069.313377917
309: neval=969{'avg': 1160668.7251621739, 'max': 1700145.918610752, 'min': 1159069.313377917} best=1159069.313377917
310: neval=934{'avg': 1160471.363859171, 'max': 1440037.73345394, 'min': 1159069.313377917} best=1159069.313377917
311: neval=954{'avg': 1161461.4016613695, 'max': 1834991.1349742773, 'min': 1159069.313377917} best=1159069.313377917
312: neval=925{'avg': 1160118.6592763762, 'max': 1584987.8971577578, 'min': 1159069.313377917} best=1159069.313377917
313: neval=931{'avg': 1160885.1316827543, 'max': 1634170.7807462367, 'min': 1159069.313377917} best=1159069.313377917
314: neval=930{'avg': 1160237.3057405003, 'max': 1395600.0658270253, 'min': 1159069.313377917} best=1159069.313377917
315: neval=946{'avg': 1160536.16473279, 'max': 1594935.6552304833, 'min': 1159069.313377917} best=1159069.313377917
316: neval=950{'avg': 1160933.8935392683, 'max': 1705388.0908403588, 'min': 1159069.313377917} best=1159069.313377917
317: neval=948{'avg': 1160042.3311144738, 'max': 1462915.3723154136, 'min': 1159069.313377917} best=1159069.313377917
318: neval=945{'avg': 1160396.4458513053, 'max': 1374166.6331610854, 'min': 1159069.313377917} best=1159069.313377917
319: neval=932{'avg': 1159675.1449313667, 'max': 1548769.7312996127, 'min': 1159069.313377917} best=1159069.313377917
320: neval=930{'avg': 1160830.4251873496, 'max': 1616094.7280228208, 'min': 1159069.313377917} best=1159069.313377917
321: neval=971{'avg': 1160071.1924081144, 'max': 1390446.600358554, 'min': 1159069.313377917} best=1159069.313377917
322: neval=954{'avg': 1161241.1968331968, 'max': 1636136.656151155, 'min': 1159069.313377917} best=1159069.313377917
323: neval=963{'avg': 1161105.8384304272, 'max': 1630002.9961661198, 'min': 1159069.313377917} best=1159069.313377917
324: neval=947{'avg': 1161348.0286209194, 'max': 1504872.1214908597, 'min': 1159069.313377917} best=1159069.313377917
325: neval=940{'avg': 1161005.8526285554, 'max': 1650196.6988083045, 'min': 1159069.313377917} best=1159069.313377917
326: neval=933{'avg': 1160368.125467638, 'max': 1482017.039226775, 'min': 1159069.313377917} best=1159069.313377917
327: neval=919{'avg': 1160072.6778652987, 'max': 1442686.6338777745, 'min': 1159069.313377917} best=1159069.313377917
328: neval=931{'avg': 1161418.4668370413, 'max': 1574135.4007956462, 'min': 1159069.313377917} best=1159069.313377917
329: neval=950{'avg': 1160301.1657493638, 'max': 1415507.5768423267, 'min': 1159069.313377917} best=1159069.313377917
330: neval=976{'avg': 1160064.6185010264, 'max': 1562769.383659235, 'min': 1159069.313377917} best=1159069.313377917
331: neval=926{'avg': 1160728.452315401, 'max': 1508753.1291935644, 'min': 1159069.313377917} best=1159069.313377917
332: neval=959{'avg': 1160859.8806180577, 'max': 1860422.4817416368, 'min': 1159069.313377917} best=1159069.313377917
333: neval=952{'avg': 1160304.9511092035, 'max': 1514164.8412491842, 'min': 1159069.313377917} best=1159069.313377917
334: neval=964{'avg': 1160406.61393747, 'max': 1433450.2650755725, 'min': 1159069.313377917} best=1159069.313377917
335: neval=936{'avg': 1160596.79504563, 'max': 1479780.5660339545, 'min': 1159069.313377917} best=1159069.313377917
336: neval=955{'avg': 1161185.6521995978, 'max': 1675880.55801985, 'min': 1159069.313377917} best=1159069.313377917
337: neval=958{'avg': 1160190.7185590544, 'max': 1400621.1218566005, 'min': 1159069.313377917} best=1159069.313377917
338: neval=940{'avg': 1160096.225046904, 'max': 1514432.1526989269, 'min': 1159069.313377917} best=1159069.313377917
339: neval=951{'avg': 1160205.3989333464, 'max': 1450605.1167172375, 'min': 1159069.313377917} best=1159069.313377917
340: neval=931{'avg': 1160711.0988781303, 'max': 1764326.1900458965, 'min': 1159069.313377917} best=1159069.313377917
341: neval=953{'avg': 1160924.7702435665, 'max': 1610839.3510279849, 'min': 1159069.313377917} best=1159069.313377917
342: neval=934{'avg': 1160336.9308724424, 'max': 1401105.044867766, 'min': 1159069.313377917} best=1159069.313377917
343: neval=959{'avg': 1161104.8087418156, 'max': 1576393.0021381998, 'min': 1159069.313377917} best=1159069.313377917
344: neval=928{'avg': 1160151.6699936583, 'max': 1424409.25559566, 'min': 1159069.313377917} best=1159069.313377917
345: neval=964{'avg': 1162115.1497046312, 'max': 1745122.8333106695, 'min': 1159069.313377917} best=1159069.313377917
346: neval=923{'avg': 1159823.9439779702, 'max': 1399857.026764648, 'min': 1159069.313377917} best=1159069.313377917
347: neval=919{'avg': 1159800.6157258458, 'max': 1372354.2562820546, 'min': 1159069.313377917} best=1159069.313377917
348: neval=955{'avg': 1160089.534441648, 'max': 1515755.092559735, 'min': 1159069.313377917} best=1159069.313377917
349: neval=926{'avg': 1159973.8267127865, 'max': 1460557.5219943628, 'min': 1159069.313377917} best=1159069.313377917
350: neval=935{'avg': 1160546.8313777975, 'max': 1400519.254365067, 'min': 1159069.313377917} best=1159069.313377917
351: neval=964{'avg': 1161370.5113891233, 'max': 1545791.9122130272, 'min': 1159069.313377917} best=1159069.313377917
352: neval=938{'avg': 1160431.501954574, 'max': 1402883.9070116307, 'min': 1159069.313377917} best=1159069.313377917
353: neval=950{'avg': 1160303.8268349709, 'max': 1878267.5857023657, 'min': 1159069.313377917} best=1159069.313377917
354: neval=923{'avg': 1160718.0624078377, 'max': 1524824.8494837678, 'min': 1159069.313377917} best=1159069.313377917
355: neval=891{'avg': 1160584.2114275773, 'max': 1571572.5878470787, 'min': 1159069.313377917} best=1159069.313377917
356: neval=994{'avg': 1159384.9586113358, 'max': 1253310.4772114204, 'min': 1159069.313377917} best=1159069.313377917
357: neval=951{'avg': 1161021.790954636, 'max': 1610166.0830083108, 'min': 1159069.313377917} best=1159069.313377917
358: neval=948{'avg': 1162458.9614953652, 'max': 2021618.7530620531, 'min': 1159069.313377917} best=1159069.313377917
359: neval=971{'avg': 1161305.752630235, 'max': 1726535.950209283, 'min': 1159069.313377917} best=1159069.313377917
360: neval=956{'avg': 1160318.803524671, 'max': 1382295.4879378618, 'min': 1159069.313377917} best=1159069.313377917
361: neval=951{'avg': 1161375.044487166, 'max': 1613744.541694899, 'min': 1159069.313377917} best=1159069.313377917
362: neval=959{'avg': 1160806.9474729646, 'max': 1629675.1231132299, 'min': 1159069.313377917} best=1159069.313377917
363: neval=927{'avg': 1159972.6374752303, 'max': 1384215.3086062153, 'min': 1159069.313377917} best=1159069.313377917
364: neval=978{'avg': 1161266.2091816748, 'max': 1527294.4056392608, 'min': 1159069.313377917} best=1159069.313377917
365: neval=924{'avg': 1161095.688126677, 'max': 1615004.805164915, 'min': 1159069.313377917} best=1159069.313377917
366: neval=927{'avg': 1160776.312844167, 'max': 1607704.269606541, 'min': 1159069.313377917} best=1159069.313377917
367: neval=946{'avg': 1159943.1468960315, 'max': 1446369.4828378835, 'min': 1159069.313377917} best=1159069.313377917
368: neval=926{'avg': 1160789.1509999742, 'max': 1523499.282909009, 'min': 1159069.313377917} best=1159069.313377917
369: neval=946{'avg': 1160136.1316693795, 'max': 1480110.120213842, 'min': 1159069.313377917} best=1159069.313377917
370: neval=970{'avg': 1160440.0646804313, 'max': 1582282.1331318847, 'min': 1159069.313377917} best=1159069.313377917
371: neval=931{'avg': 1160579.1933412699, 'max': 1498912.7807225296, 'min': 1159069.313377917} best=1159069.313377917
372: neval=922{'avg': 1160936.8423420617, 'max': 1404035.4158833544, 'min': 1159069.313377917} best=1159069.313377917
373: neval=951{'avg': 1160952.5889506333, 'max': 1850497.7983254092, 'min': 1159069.313377917} best=1159069.313377917
374: neval=962{'avg': 1162680.9359800713, 'max': 1933003.2607200213, 'min': 1159069.313377917} best=1159069.313377917
375: neval=932{'avg': 1160664.6491083603, 'max': 1632462.3785562725, 'min': 1159069.313377917} best=1159069.313377917
376: neval=938{'avg': 1160641.4522717234, 'max': 1624213.4536194077, 'min': 1159069.313377917} best=1159069.313377917
377: neval=946{'avg': 1161072.2410433285, 'max': 1861723.187118117, 'min': 1159069.313377917} best=1159069.313377917
378: neval=958{'avg': 1161887.6817915165, 'max': 1872291.3128018377, 'min': 1159069.313377917} best=1159069.313377917
379: neval=967{'avg': 1160372.2884212974, 'max': 1656220.0551260854, 'min': 1159069.313377917} best=1159069.313377917
