----------------------  実行情報  ----------------------
実行時間＝953秒
個体数＝800
合計世代数＝658
------------------------  前提  ------------------------

waste=kanen

ごみ量26位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414)

焼却施設数: 8
中継施設数: 8

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [1247, 295, 243, 224, 173, 165, 121, 111]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '鶴居村', '白糖町']]

trans_size=[21, 16, 13, 13, 6, 5, 5, 2]
trans_facility = ['稚内市', '中標津町', '根室市', '紋別市', '標茶町', '別海町', '枝幸町', '浜中町']
trans_blocks = [['紋別市', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['遠別町', '天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['音威子府村', '中川町', '浜頓別町', '中頓別町', '枝幸町'], ['浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['別海町'], ['中標津町', '標津町', '羅臼町']]

arrows = [[['旭川市'], ['枝幸町', '稚内市']], [['北見市'], ['紋別市']], [['釧路市'], ['浜中町', '標茶町', '根室市', '別海町', '中標津町']]]


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 359168.54939999996, '旭川市': 161485.08030000006, '函館市': 111652.06719999999, '苫小牧市': 160355.2914, '帯広市': 84811.0656, '釧路市': 12523.4939, '室蘭市': 68839.1645, '北見市': 62379.5925}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 51481.33488488398, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 33849.72255062314, '室蘭市': 27114.20586589729, '北見市': 25390.706977899183}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57177.631467589745, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 50887.191237607556, '室蘭市': 44768.76962017755, '北見市': 42860.20690792113}

TC_indirect: {'稚内市': 38766.219339999996, '中標津町': 13853.719799999999, '根室市': 11628.206080000002, '紋別市': 12663.377860000002, '標茶町': 5664.4940400000005, '別海町': 3584.33464, '枝幸町': 7675.13634, '浜中町': 1104.87488}
IC_trans: {'稚内市': 908.0587351862551, '中標津町': 724.570300901869, '根室市': 618.6556657255417, '紋別市': 602.4355823103707, '標茶町': 349.6335577496566, '別海町': 305.2773297576735, '枝幸町': 272.3884917062942, '浜中町': 131.36376607280837}
OC_trans: {'稚内市': 46728.66440125352, '中標津町': 36103.181743359986, '根室市': 29733.125142938956, '紋別市': 29022.574439341097, '標茶町': 15565.860846712172, '別海町': 13440.257606161684, '枝幸町': 12021.758527868436, '浜中町': 5648.676174002698}

==============================
Total cost: 2154144.7814891064
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(269/295) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村
indirect 旭川市(25/295) t/day → receive from: 中継施設＝ 枝幸町(1731) → receive from: 音威子府村, 中川町, 浜頓別町, 中頓別町, 枝幸町
                                                    　　　稚内市(7516) → receive from: 遠別町, 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(122/165) t/day → receive from: 釧路市, 釧路町, 厚岸町, 鶴居村, 白糖町
indirect 釧路市(42/165) t/day → receive from: 中継施設＝ 浜中町(692) → receive from: 浜中町
                                                    　　　標茶町(2358) → receive from: 標茶町, 弟子屈町
                                                    　　　根室市(4736) → receive from: 根室市
                                                    　　　別海町(1994) → receive from: 別海町
                                                    　　　中標津町(5732) → receive from: 中標津町, 標津町, 羅臼町
233: neval=613{'avg': 2160594.34286258, 'max': 3092941.7079638722, 'min': 2156575.1771563767} best=2156575.1771563767
234: neval=641{'avg': 2165943.9003361864, 'max': 4079918.083732356, 'min': 2156575.1771563767} best=2156575.1771563767
235: neval=624{'avg': 2164290.880926787, 'max': 3838539.1913526985, 'min': 2156575.1771563767} best=2156575.1771563767
236: neval=634{'avg': 2165373.2605002695, 'max': 3982089.9238086543, 'min': 2156575.1771563767} best=2156575.1771563767
237: neval=632{'avg': 2161683.228209513, 'max': 3499600.6863673106, 'min': 2156575.1771563767} best=2156575.1771563767
238: neval=628{'avg': 2164697.409242415, 'max': 3450951.680844095, 'min': 2156575.1771563767} best=2156575.1771563767
239: neval=647{'avg': 2160196.310046721, 'max': 3120228.5582288085, 'min': 2156575.1771563767} best=2156575.1771563767
240: neval=620{'avg': 2161106.1312890397, 'max': 3501523.2702432964, 'min': 2156575.1771563767} best=2156575.1771563767
241: neval=617{'avg': 2162931.238344364, 'max': 3702130.052813443, 'min': 2156575.1771563767} best=2156575.1771563767
242: neval=609{'avg': 2157346.4514810704, 'max': 2577350.5921895113, 'min': 2156575.1771563767} best=2156575.1771563767
243: neval=654{'avg': 2167073.6651537474, 'max': 3437137.9150191597, 'min': 2156575.1771563767} best=2156575.1771563767
244: neval=608{'avg': 2163975.045304714, 'max': 3722514.6262875684, 'min': 2156575.1771563767} best=2156575.1771563767
245: neval=643{'avg': 2159978.99107538, 'max': 2737783.954821995, 'min': 2156575.1771563767} best=2156575.1771563767
246: neval=635{'avg': 2160573.011278189, 'max': 3101348.169265883, 'min': 2156575.1771563767} best=2156575.1771563767
247: neval=636{'avg': 2162313.952978112, 'max': 3094080.4531802884, 'min': 2156575.1771563767} best=2156575.1771563767
248: neval=626{'avg': 2162342.9789811536, 'max': 3868220.6336015277, 'min': 2156382.167025199} best=2156382.167025199
249: neval=645{'avg': 2161181.0396795464, 'max': 4104096.794895086, 'min': 2156382.167025199} best=2156382.167025199
250: neval=605{'avg': 2163640.417276006, 'max': 4308456.799817094, 'min': 2156382.167025199} best=2156382.167025199
251: neval=641{'avg': 2164693.552760786, 'max': 5332025.734252108, 'min': 2156382.167025199} best=2156382.167025199
252: neval=648{'avg': 2160010.52349363, 'max': 2873790.00834985, 'min': 2156382.167025199} best=2156382.167025199
253: neval=628{'avg': 2171037.1305329027, 'max': 4058910.3957759, 'min': 2156382.167025199} best=2156382.167025199
254: neval=627{'avg': 2163238.1436925367, 'max': 3201419.0370727465, 'min': 2156382.167025199} best=2156382.167025199
255: neval=627{'avg': 2161776.119886182, 'max': 3249282.5588560603, 'min': 2156382.167025199} best=2156382.167025199
256: neval=625{'avg': 2159394.5139936698, 'max': 3129077.509001731, 'min': 2156382.167025199} best=2156382.167025199
257: neval=646{'avg': 2167691.419322467, 'max': 4142480.750866633, 'min': 2156382.167025199} best=2156382.167025199
258: neval=611{'avg': 2162250.8144912077, 'max': 3378486.057684326, 'min': 2156382.167025199} best=2156382.167025199
259: neval=628{'avg': 2159665.2166174436, 'max': 3146575.1040087324, 'min': 2156382.167025199} best=2156382.167025199
260: neval=636{'avg': 2160397.7130700736, 'max': 3690620.4269424207, 'min': 2156382.167025199} best=2156382.167025199
261: neval=612{'avg': 2165584.4730220083, 'max': 3744389.2674488765, 'min': 2156382.167025199} best=2156382.167025199
262: neval=651{'avg': 2157412.0369174266, 'max': 2794264.4382160846, 'min': 2156382.167025199} best=2156382.167025199
263: neval=625{'avg': 2166749.5475508836, 'max': 4499369.338962626, 'min': 2156382.167025199} best=2156382.167025199
264: neval=671{'avg': 2162828.272285001, 'max': 3438003.8811565433, 'min': 2156382.167025199} best=2156382.167025199
265: neval=618{'avg': 2161886.9047263046, 'max': 3574906.049480822, 'min': 2156382.167025199} best=2156382.167025199
266: neval=615{'avg': 2167489.447730744, 'max': 4183720.0131961354, 'min': 2156382.167025199} best=2156382.167025199
267: neval=621{'avg': 2170896.671708793, 'max': 4310232.977594104, 'min': 2156382.167025199} best=2156382.167025199
268: neval=644{'avg': 2164527.349462146, 'max': 3972100.563345802, 'min': 2156382.167025199} best=2156382.167025199
269: neval=628{'avg': 2160871.456347711, 'max': 3186241.567660675, 'min': 2156382.167025199} best=2156382.167025199
270: neval=652{'avg': 2158994.3968669204, 'max': 3493190.5540304575, 'min': 2156382.167025199} best=2156382.167025199
271: neval=622{'avg': 2158878.772253713, 'max': 2907580.4230332742, 'min': 2156382.167025199} best=2156382.167025199
272: neval=627{'avg': 2162295.042405139, 'max': 3915080.068791871, 'min': 2156382.167025199} best=2156382.167025199
273: neval=647{'avg': 2162982.495382215, 'max': 3750236.9656710457, 'min': 2156382.167025199} best=2156382.167025199
274: neval=649{'avg': 2167467.8186987364, 'max': 4004228.4316314384, 'min': 2156382.167025199} best=2156382.167025199
275: neval=642{'avg': 2162285.2421003217, 'max': 3694009.2071580403, 'min': 2156382.167025199} best=2156382.167025199
276: neval=650{'avg': 2172913.2595828148, 'max': 4890997.7701348765, 'min': 2156382.167025199} best=2156382.167025199
277: neval=625{'avg': 2166696.499593421, 'max': 4062673.3361291387, 'min': 2156382.167025199} best=2156382.167025199
278: neval=630{'avg': 2161606.597408865, 'max': 4194207.6179487947, 'min': 2156382.167025199} best=2156382.167025199
279: neval=640{'avg': 2163412.5401001214, 'max': 3562198.8943918673, 'min': 2156382.167025199} best=2156382.167025199
280: neval=639{'avg': 2159233.0954291644, 'max': 3497296.1313828826, 'min': 2156382.167025199} best=2156382.167025199
281: neval=639{'avg': 2161307.3648382956, 'max': 3539761.3643109812, 'min': 2156382.167025199} best=2156382.167025199
282: neval=646{'avg': 2160060.7901474657, 'max': 3280477.8184284344, 'min': 2156382.167025199} best=2156382.167025199
283: neval=638{'avg': 2161662.7415341493, 'max': 3647642.322748137, 'min': 2156036.858465886} best=2156036.858465886
284: neval=627{'avg': 2166982.6495886617, 'max': 3656865.181669393, 'min': 2156382.167025199} best=2156036.858465886
285: neval=634{'avg': 2160735.8558221217, 'max': 3039957.2318274854, 'min': 2156382.167025199} best=2156036.858465886
286: neval=642{'avg': 2160917.648469152, 'max': 3332879.4638967896, 'min': 2156382.167025199} best=2156036.858465886
287: neval=619{'avg': 2160486.250927183, 'max': 3142592.109176349, 'min': 2156382.167025199} best=2156036.858465886
288: neval=640{'avg': 2165096.448778542, 'max': 3762774.1881321, 'min': 2156382.167025199} best=2156036.858465886
289: neval=633{'avg': 2157610.89483968, 'max': 2520149.7887125243, 'min': 2156382.167025199} best=2156036.858465886
290: neval=637{'avg': 2161617.537375288, 'max': 4339708.466070351, 'min': 2156382.167025199} best=2156036.858465886
291: neval=605{'avg': 2165127.8838691087, 'max': 3586723.018212595, 'min': 2156382.167025199} best=2156036.858465886
292: neval=652{'avg': 2164487.037172423, 'max': 3691704.675854493, 'min': 2156382.167025199} best=2156036.858465886
293: neval=612{'avg': 2162688.410640712, 'max': 3691704.675854493, 'min': 2156382.167025199} best=2156036.858465886
294: neval=636{'avg': 2161737.0479175113, 'max': 3431392.5088760555, 'min': 2156382.167025199} best=2156036.858465886
295: neval=639{'avg': 2160634.157051864, 'max': 3728497.590899916, 'min': 2156382.167025199} best=2156036.858465886
296: neval=604{'avg': 2160838.7957981713, 'max': 3835974.0211107433, 'min': 2156382.167025199} best=2156036.858465886
297: neval=631{'avg': 2159212.279261222, 'max': 2893210.415324265, 'min': 2156382.167025199} best=2156036.858465886
298: neval=610{'avg': 2162099.2401829334, 'max': 4311646.314521065, 'min': 2156382.167025199} best=2156036.858465886
299: neval=623{'avg': 2161154.108511873, 'max': 3406892.7497019274, 'min': 2156382.167025199} best=2156036.858465886
300: neval=617{'avg': 2163985.7882436886, 'max': 3588327.27541756, 'min': 2156382.167025199} best=2156036.858465886
301: neval=652{'avg': 2167368.6285179695, 'max': 4391723.228770976, 'min': 2156382.167025199} best=2156036.858465886
302: neval=624{'avg': 2163375.9957634886, 'max': 3672101.5018341183, 'min': 2156382.167025199} best=2156036.858465886
303: neval=632{'avg': 2166693.9566079453, 'max': 3641806.907411827, 'min': 2156382.167025199} best=2156036.858465886
304: neval=611{'avg': 2160091.6097304295, 'max': 3488914.8369281604, 'min': 2156382.167025199} best=2156036.858465886
305: neval=614{'avg': 2165259.5770160994, 'max': 3620676.359065144, 'min': 2156382.167025199} best=2156036.858465886
306: neval=644{'avg': 2165563.3730465355, 'max': 3950184.1000259034, 'min': 2156382.167025199} best=2156036.858465886
307: neval=602{'avg': 2158826.8115699594, 'max': 2795978.5347999, 'min': 2156382.167025199} best=2156036.858465886
308: neval=606{'avg': 2162928.8732264545, 'max': 3729719.1906191316, 'min': 2156382.167025199} best=2156036.858465886
309: neval=631{'avg': 2159289.5856604218, 'max': 3096005.688246986, 'min': 2156382.167025199} best=2156036.858465886
310: neval=618{'avg': 2167313.73104284, 'max': 4377197.233872369, 'min': 2156382.167025199} best=2156036.858465886
311: neval=638{'avg': 2160638.9017175166, 'max': 3689068.6093619904, 'min': 2156382.167025199} best=2156036.858465886
312: neval=634{'avg': 2164827.997305501, 'max': 3999284.509446253, 'min': 2156382.167025199} best=2156036.858465886
313: neval=593{'avg': 2162857.197660358, 'max': 3559913.388430833, 'min': 2156382.167025199} best=2156036.858465886
314: neval=630{'avg': 2165745.729149993, 'max': 4006944.9409449953, 'min': 2156382.167025199} best=2156036.858465886
315: neval=645{'avg': 2160688.799744108, 'max': 3549828.6933286786, 'min': 2156382.167025199} best=2156036.858465886
316: neval=610{'avg': 2161603.5274637807, 'max': 4780241.386889949, 'min': 2156382.167025199} best=2156036.858465886
317: neval=643{'avg': 2161050.741698441, 'max': 4111239.332520052, 'min': 2156382.167025199} best=2156036.858465886
318: neval=629{'avg': 2166300.1093644854, 'max': 3941563.4365675943, 'min': 2156382.167025199} best=2156036.858465886
319: neval=648{'avg': 2170278.5843243273, 'max': 5054754.959510882, 'min': 2156382.167025199} best=2156036.858465886
320: neval=608{'avg': 2163686.570334505, 'max': 4498239.048638154, 'min': 2156382.167025199} best=2156036.858465886
321: neval=632{'avg': 2158592.9169374304, 'max': 2863689.503667907, 'min': 2156382.167025199} best=2156036.858465886
322: neval=639{'avg': 2159276.7181457817, 'max': 3678381.2398378905, 'min': 2156382.167025199} best=2156036.858465886
323: neval=606{'avg': 2158478.145382034, 'max': 3701742.0401414465, 'min': 2156382.167025199} best=2156036.858465886
324: neval=622{'avg': 2161844.547284018, 'max': 3367252.3280747766, 'min': 2156382.167025199} best=2156036.858465886
325: neval=644{'avg': 2160065.0726175113, 'max': 3723758.7854857943, 'min': 2156382.167025199} best=2156036.858465886
326: neval=648{'avg': 2166722.6843120614, 'max': 4029782.4865379827, 'min': 2156382.167025199} best=2156036.858465886
327: neval=640{'avg': 2161365.2273701145, 'max': 2967948.166814233, 'min': 2156382.167025199} best=2156036.858465886
328: neval=647{'avg': 2160945.3632391733, 'max': 3285396.7538678423, 'min': 2156382.167025199} best=2156036.858465886
329: neval=645{'avg': 2159640.6780061107, 'max': 3660387.7040879577, 'min': 2156382.167025199} best=2156036.858465886
330: neval=651{'avg': 2159702.961014631, 'max': 3850023.954197474, 'min': 2156382.167025199} best=2156036.858465886
331: neval=652{'avg': 2170498.362919429, 'max': 5050384.93974388, 'min': 2156382.167025199} best=2156036.858465886
332: neval=629{'avg': 2164727.398584444, 'max': 4819653.734122499, 'min': 2156382.167025199} best=2156036.858465886
333: neval=629{'avg': 2164123.0513548804, 'max': 3536341.1894370094, 'min': 2156382.167025199} best=2156036.858465886
334: neval=638{'avg': 2164945.558537524, 'max': 3936285.623598158, 'min': 2156382.167025199} best=2156036.858465886
335: neval=657{'avg': 2163621.7155622067, 'max': 3714901.7021039734, 'min': 2156382.167025199} best=2156036.858465886
336: neval=602{'avg': 2168018.5542657287, 'max': 4823838.556029966, 'min': 2156382.167025199} best=2156036.858465886
337: neval=657{'avg': 2158516.555625176, 'max': 2998727.487215759, 'min': 2156382.167025199} best=2156036.858465886
338: neval=623{'avg': 2158978.0364845153, 'max': 3241569.764390505, 'min': 2156382.167025199} best=2156036.858465886
339: neval=642{'avg': 2158479.9855979113, 'max': 3039130.5310390876, 'min': 2156382.167025199} best=2156036.858465886
340: neval=617{'avg': 2163667.444806149, 'max': 3432205.0833976567, 'min': 2156382.167025199} best=2156036.858465886
341: neval=622{'avg': 2173962.237057814, 'max': 5167549.760534567, 'min': 2156382.167025199} best=2156036.858465886
342: neval=626{'avg': 2164195.0260035773, 'max': 4733510.342458384, 'min': 2156382.167025199} best=2156036.858465886
343: neval=646{'avg': 2158569.3106553424, 'max': 2874424.912965546, 'min': 2156382.167025199} best=2156036.858465886
344: neval=623{'avg': 2161477.389158003, 'max': 3543988.6935428567, 'min': 2156382.167025199} best=2156036.858465886
345: neval=636{'avg': 2163838.0646786587, 'max': 4132985.2332917266, 'min': 2156382.167025199} best=2156036.858465886
346: neval=608{'avg': 2164913.636657452, 'max': 4235901.780315068, 'min': 2156382.167025199} best=2156036.858465886
347: neval=609{'avg': 2159089.249239742, 'max': 2866350.3366624797, 'min': 2156382.167025199} best=2156036.858465886
348: neval=676{'avg': 2167934.6100533344, 'max': 4669415.314707325, 'min': 2156382.167025199} best=2156036.858465886
349: neval=627{'avg': 2158951.2518069334, 'max': 3333508.96123713, 'min': 2156382.167025199} best=2156036.858465886
350: neval=624{'avg': 2164525.757080382, 'max': 3602298.449065998, 'min': 2156382.167025199} best=2156036.858465886
351: neval=649{'avg': 2164972.841795144, 'max': 3882815.3683268665, 'min': 2156382.167025199} best=2156036.858465886
352: neval=638{'avg': 2162334.805750627, 'max': 3204571.510621375, 'min': 2156382.167025199} best=2156036.858465886
353: neval=636{'avg': 2160614.9195994856, 'max': 4596365.764129405, 'min': 2156382.167025199} best=2156036.858465886
354: neval=630{'avg': 2162314.1330147344, 'max': 4007178.7297885744, 'min': 2156382.167025199} best=2156036.858465886
355: neval=617{'avg': 2165103.454031511, 'max': 3926656.310027022, 'min': 2156382.167025199} best=2156036.858465886
356: neval=620{'avg': 2169156.8354086773, 'max': 3531975.1110282764, 'min': 2156382.167025199} best=2156036.858465886
357: neval=637{'avg': 2158923.655152245, 'max': 2766657.8921794165, 'min': 2156382.167025199} best=2156036.858465886
358: neval=625{'avg': 2161579.723599908, 'max': 3833805.2953988914, 'min': 2156382.167025199} best=2156036.858465886
359: neval=629{'avg': 2158063.599293468, 'max': 2699287.2569210497, 'min': 2156382.167025199} best=2156036.858465886
360: neval=621{'avg': 2157537.1015712433, 'max': 2662077.2122142278, 'min': 2156382.167025199} best=2156036.858465886
361: neval=632{'avg': 2163910.5890814117, 'max': 3490988.794118817, 'min': 2156382.167025199} best=2156036.858465886
362: neval=648{'avg': 2157248.8502526134, 'max': 2628125.0127451736, 'min': 2156382.167025199} best=2156036.858465886
363: neval=651{'avg': 2158442.3653061884, 'max': 2773544.7528085336, 'min': 2156382.167025199} best=2156036.858465886
364: neval=657{'avg': 2156440.039712554, 'max': 2202680.3169080494, 'min': 2156382.167025199} best=2156036.858465886
365: neval=625{'avg': 2160247.7279349365, 'max': 3510441.0620504026, 'min': 2156382.167025199} best=2156036.858465886
366: neval=645{'avg': 2158688.463726744, 'max': 2789557.457216017, 'min': 2156382.167025199} best=2156036.858465886
367: neval=620{'avg': 2159657.2888538092, 'max': 3450986.0019087116, 'min': 2156382.167025199} best=2156036.858465886
368: neval=630{'avg': 2157985.7588775554, 'max': 3078307.4749945467, 'min': 2156382.167025199} best=2156036.858465886
369: neval=631{'avg': 2163670.699929171, 'max': 3833748.7215725444, 'min': 2156382.167025199} best=2156036.858465886
370: neval=607{'avg': 2162870.565715961, 'max': 3403695.153732593, 'min': 2156382.167025199} best=2156036.858465886
371: neval=633{'avg': 2163334.630353586, 'max': 3569273.0086038206, 'min': 2156382.167025199} best=2156036.858465886
372: neval=641{'avg': 2161274.199178157, 'max': 3303598.8766433867, 'min': 2156382.167025199} best=2156036.858465886
373: neval=622{'avg': 2162925.2699237443, 'max': 4793919.18866889, 'min': 2156382.167025199} best=2156036.858465886
374: neval=648{'avg': 2159727.646185257, 'max': 3097883.086071271, 'min': 2156382.167025199} best=2156036.858465886
375: neval=631{'avg': 2163478.7568029137, 'max': 4272815.980828614, 'min': 2156382.167025199} best=2156036.858465886
376: neval=637{'avg': 2170182.293087874, 'max': 3961770.4583249697, 'min': 2156382.167025199} best=2156036.858465886
377: neval=643{'avg': 2167619.071067616, 'max': 3899331.0734498864, 'min': 2156382.167025199} best=2156036.858465886
378: neval=624{'avg': 2161693.5224837074, 'max': 3260845.949373739, 'min': 2156382.167025199} best=2156036.858465886
379: neval=639{'avg': 2164601.091788742, 'max': 3313437.5976392683, 'min': 2156382.167025199} best=2156036.858465886
380: neval=612{'avg': 2163096.7586770803, 'max': 3975111.397351426, 'min': 2156382.167025199} best=2156036.858465886
381: neval=653{'avg': 2166956.585370107, 'max': 3957851.125762351, 'min': 2156382.167025199} best=2156036.858465886
382: neval=648{'avg': 2165130.679744078, 'max': 3721549.4894493823, 'min': 2156382.167025199} best=2156036.858465886
383: neval=637{'avg': 2168774.2707497445, 'max': 4012062.9443627708, 'min': 2156382.167025199} best=2156036.858465886
384: neval=623{'avg': 2159875.150083693, 'max': 3549270.8426131937, 'min': 2156382.167025199} best=2156036.858465886
385: neval=626{'avg': 2165754.5259170895, 'max': 3937687.058657646, 'min': 2156382.167025199} best=2156036.858465886
386: neval=636{'avg': 2156505.7163406583, 'max': 2224735.442886186, 'min': 2156382.167025199} best=2156036.858465886
387: neval=645{'avg': 2165439.659168013, 'max': 5015893.1736179525, 'min': 2156382.167025199} best=2156036.858465886
388: neval=655{'avg': 2159397.7255523624, 'max': 3334932.6697095586, 'min': 2156382.167025199} best=2156036.858465886
389: neval=642{'avg': 2157575.3840898364, 'max': 2893670.548758198, 'min': 2156382.167025199} best=2156036.858465886
390: neval=648{'avg': 2162669.920195305, 'max': 3314183.755350872, 'min': 2156382.167025199} best=2156036.858465886
391: neval=610{'avg': 2159465.44179066, 'max': 3318430.236904165, 'min': 2156382.167025199} best=2156036.858465886
392: neval=654{'avg': 2160348.808796942, 'max': 3202973.5776981753, 'min': 2156382.167025199} best=2156036.858465886
393: neval=617{'avg': 2156959.749389753, 'max': 2595426.650164079, 'min': 2156382.167025199} best=2156036.858465886
394: neval=656{'avg': 2161100.131236523, 'max': 3264716.244099061, 'min': 2156382.167025199} best=2156036.858465886
395: neval=652{'avg': 2161957.339377858, 'max': 3715389.9062002813, 'min': 2156382.167025199} best=2156036.858465886
396: neval=620{'avg': 2160471.7818136807, 'max': 3187120.4270320507, 'min': 2156382.167025199} best=2156036.858465886
397: neval=655{'avg': 2163468.711542347, 'max': 3263907.047398476, 'min': 2156382.167025199} best=2156036.858465886
398: neval=613{'avg': 2161736.5888749664, 'max': 4057109.7881278824, 'min': 2156382.167025199} best=2156036.858465886
399: neval=643{'avg': 2162244.2166672386, 'max': 3095302.987451661, 'min': 2156382.167025199} best=2156036.858465886
400: neval=649{'avg': 2167052.0353811164, 'max': 3822931.9966437616, 'min': 2156382.167025199} best=2156036.858465886
401: neval=607{'avg': 2162270.6338752983, 'max': 3022583.0398044544, 'min': 2156382.167025199} best=2156036.858465886
402: neval=628{'avg': 2168420.559852222, 'max': 4442650.40291746, 'min': 2156382.167025199} best=2156036.858465886
403: neval=616{'avg': 2161049.3861006945, 'max': 3264934.3767215833, 'min': 2156382.167025199} best=2156036.858465886
404: neval=647{'avg': 2168815.595939444, 'max': 4318091.048777352, 'min': 2156382.167025199} best=2156036.858465886
405: neval=626{'avg': 2163872.9193768506, 'max': 3747973.4992164355, 'min': 2156382.167025199} best=2156036.858465886
406: neval=628{'avg': 2164235.037792499, 'max': 3795471.3674935205, 'min': 2156382.167025199} best=2156036.858465886
407: neval=623{'avg': 2158779.0027457657, 'max': 3034905.934764387, 'min': 2156382.167025199} best=2156036.858465886
408: neval=644{'avg': 2159411.2137809857, 'max': 3207900.3200057643, 'min': 2156382.167025199} best=2156036.858465886
409: neval=657{'avg': 2164753.280819749, 'max': 4449460.784407663, 'min': 2156382.167025199} best=2156036.858465886
410: neval=609{'avg': 2162565.799620437, 'max': 3421783.3589931466, 'min': 2156382.167025199} best=2156036.858465886
411: neval=650{'avg': 2162920.602507696, 'max': 3747834.002046677, 'min': 2156382.167025199} best=2156036.858465886
